term,cur,prev,diff,ma7,z_like,total
삼성,91,29,62,22.571,11.899,413
lg,31,8,23,7.429,6.327,275
엔비디아,20,3,17,3.286,5.943,30
삼성전자,24,9,15,5.286,5.673,89
애플,36,33,3,12.857,5.047,122
lg전자,17,2,15,3.429,4.759,40
현대차,9,0,9,1.429,3.449,27
갤럭시,11,4,7,2.429,3.35,34
차세대,8,0,8,1.714,2.722,46
퀄컴,7,2,5,1.286,2.678,18
sk하이닉스,6,0,6,1.286,2.209,23
아이폰,8,4,4,2.857,1.912,27
구글,7,6,1,2.286,1.877,22
한화,5,0,5,1.143,1.864,34
amd,12,28,-16,5.714,1.854,41
에어팟,4,0,4,0.714,1.781,6
ar,4,2,2,0.857,1.632,34
샤오미,3,1,2,0.571,1.383,6
4k,2,0,2,0.286,1.117,2
byd,2,0,2,0.286,1.117,9
올레드,2,0,2,0.286,1.117,8
sk온,2,0,2,0.429,0.95,3
tsmc,2,0,2,0.571,0.814,12
맥북,2,1,1,0.714,0.697,10
고속,1,0,1,0.143,0.622,1
공급망,1,0,1,0.143,0.622,5
기아,1,0,1,0.143,0.622,4
기아차,1,0,1,0.143,0.622,1
메타,1,0,1,0.143,0.622,10
시스코,1,0,1,0.143,0.622,1
아마존,1,0,1,0.143,0.622,4
인텔,1,0,1,0.143,0.622,8
한화시스템,1,0,1,0.143,0.622,1
oled,6,4,2,4.429,0.506,126
카카오,1,0,1,0.429,0.345,10
화웨이,1,2,-1,0.429,0.345,5
현대모비스,1,6,-5,1.0,0.0,14
폴더블,1,4,-3,1.714,-0.309,21
삼성디스플레이,1,0,1,1.857,-0.363,41
lg디스플레이,1,4,-3,2.143,-0.464,67
