term,cur,prev,diff,ma7,z_like,total
서비스,6,2,4,1.143,2.348,8
건강,4,0,4,0.571,1.953,4
신한은행,4,0,4,0.571,1.953,4
이지,4,0,4,0.571,1.953,4
체크인,4,0,4,0.571,1.953,4
3종,3,0,3,0.429,1.554,3
매립,3,0,3,0.429,1.554,3
인증,3,0,3,0.429,1.554,6
제로,3,0,3,0.429,1.554,3
통신업종,3,0,3,0.429,1.554,3
폐기물,3,0,3,0.429,1.554,3
애플,5,3,2,1.571,1.521,14
전자,4,3,1,1.0,1.5,7
가격,3,0,3,0.571,1.383,4
한국레노버,3,0,3,0.571,1.383,4
고2,4,4,0,1.143,1.381,8
리전,4,4,0,1.143,1.381,8
아이폰,4,2,2,1.143,1.381,12
메타,4,0,4,1.429,1.171,11
23일,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
hbm4,2,0,2,0.286,1.117,8
sdc,2,0,2,0.286,1.117,3
게임,2,0,2,0.286,1.117,4
경신,2,0,2,0.286,1.117,8
고증,2,0,2,0.286,1.117,2
국제표준,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
대국민,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
디테일,2,0,2,0.286,1.117,2
모바일,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
번호표,2,0,2,0.286,1.117,2
보이스피싱,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
비트버니,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
숙면,2,0,2,0.286,1.117,2
숙면매트,2,0,2,0.286,1.117,2
신고가,2,0,2,0.286,1.117,8
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
에코글로우,2,0,2,0.286,1.117,2
엔제리너스,2,0,2,0.286,1.117,2
엔제린밸런스,2,0,2,0.286,1.117,2
유플러스,2,0,2,0.286,1.117,2
지킨다,2,0,2,0.286,1.117,2
직장인들2,2,0,2,0.286,1.117,2
차별화,2,0,2,0.286,1.117,5
초격차,2,0,2,0.286,1.117,2
총수들,2,0,2,0.286,1.117,2
코르티스,2,0,2,0.286,1.117,2
콜센터품질지수,2,0,2,0.286,1.117,2
퀴즈,2,0,2,0.286,1.117,2
표준협회,2,0,2,0.286,1.117,2
플래티넘,2,0,2,0.286,1.117,2
홍보,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
확장,2,0,2,0.286,1.117,4
글래스,3,0,3,0.857,1.113,6
목표가,3,0,3,1.0,1.0,9
상장,3,2,1,1.0,1.0,8
집중,3,2,1,1.0,1.0,9
kb증권,2,1,1,0.429,0.95,4
기록,2,0,2,0.429,0.95,3
대신,2,0,2,0.429,0.95,3
매수,2,1,1,0.429,0.95,9
사업,2,0,2,0.429,0.95,3
사업장,2,0,2,0.429,0.95,4
신제품,2,0,2,0.429,0.95,4
아트,2,0,2,0.429,0.95,3
축소,2,0,2,0.429,0.95,3
콧노래,2,0,2,0.429,0.95,3
탑재,2,1,1,0.429,0.95,3
함박웃음,2,0,2,0.429,0.95,4
기대감,3,1,2,1.143,0.898,8
부문,3,1,2,1.143,0.898,8
hbm3e,2,2,0,0.571,0.814,4
맥스,2,2,0,0.571,0.814,4
복귀,2,0,2,0.571,0.814,4
선택과,2,0,2,0.571,0.814,4
수요,2,2,0,0.571,0.814,4
아이디어,2,2,0,0.571,0.814,6
없다,2,2,0,0.571,0.814,4
인기,2,2,0,0.571,0.814,5
작은,2,2,0,0.571,0.814,4
최주선,2,0,2,0.571,0.814,4
폴더블,2,1,1,0.571,0.814,5
핸드헬드,2,2,0,0.571,0.814,9
휴대용,2,2,0,0.571,0.814,4
