term,cur,prev,diff,ma7,z_like,total
로운,6,0,6,0.857,2.67,6
탁류,6,0,6,0.857,2.67,6
박서함,5,0,5,0.714,2.323,5
디즈니,4,0,4,0.571,1.953,4
전자,5,3,2,1.143,1.864,8
애플,6,3,3,1.714,1.856,15
23일,3,0,3,0.429,1.554,3
교류의,3,0,3,0.429,1.554,3
리더,3,0,3,0.429,1.554,3
매립,3,0,3,0.429,1.554,3
배터리,3,0,3,0.429,1.554,3
사극,3,0,3,0.429,1.554,3
신예은,3,0,3,0.429,1.554,3
인증,3,0,3,0.429,1.554,6
자리에,3,0,3,0.429,1.554,3
제로,3,0,3,0.429,1.554,3
폐기물,3,0,3,0.429,1.554,3
확장,3,0,3,0.429,1.554,5
한국레노버,3,0,3,0.571,1.383,4
고2,4,4,0,1.143,1.381,8
리전,4,4,0,1.143,1.381,8
아이폰,4,2,2,1.143,1.381,12
아이디어,3,2,1,0.714,1.239,7
최초,3,2,1,0.714,1.239,8
메타,4,0,4,1.429,1.171,11
after,2,0,2,0.286,1.117,3
hbm4,2,0,2,0.286,1.117,8
간담회,2,0,2,0.286,1.117,2
게임,2,0,2,0.286,1.117,4
국제표준,2,0,2,0.286,1.117,2
논란,2,0,2,0.286,1.117,3
다이내믹,2,0,2,0.286,1.117,2
대단지,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
뭉쳤다,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
번째,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
앞둔,2,0,2,0.286,1.117,2
오퀴즈,2,0,2,0.286,1.117,2
온양온천역,2,0,2,0.286,1.117,2
이끌,2,0,2,0.286,1.117,2
입대,2,0,2,0.286,1.117,2
장중,2,0,2,0.286,1.117,4
차별화,2,0,2,0.286,1.117,5
초격차,2,0,2,0.286,1.117,2
판매량,2,0,2,0.286,1.117,2
플래티넘,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
글래스,3,0,3,0.857,1.113,6
kb증권,2,1,1,0.429,0.95,4
가격,2,0,2,0.429,0.95,3
경험,2,0,2,0.429,0.95,3
구매,2,0,2,0.429,0.95,3
사업,2,0,2,0.429,0.95,3
사업장,2,0,2,0.429,0.95,4
촬영,2,1,1,0.429,0.95,3
콧노래,2,0,2,0.429,0.95,3
탑재,2,1,1,0.429,0.95,3
훈풍,2,0,2,0.429,0.95,3
기대감,3,1,2,1.143,0.898,8
개발자,2,0,2,0.571,0.814,4
너무,2,1,1,0.571,0.814,4
노트북,2,2,0,0.571,0.814,10
돌아온,2,2,0,0.571,0.814,5
맥스,2,2,0,0.571,0.814,4
선택과,2,0,2,0.571,0.814,4
점유율,2,0,2,0.571,0.814,7
종합,2,1,1,0.571,0.814,5
최주선,2,0,2,0.571,0.814,4
추진,2,1,1,0.571,0.814,15
폴더블,2,1,1,0.571,0.814,5
핸드헬드,2,2,0,0.571,0.814,9
휴대용,2,2,0,0.571,0.814,4
