date,type,title,url,source
,LAUNCH,"마이크로 LED  시장 2030년 12억달러 급성장…""프리미엄 웨어러블 표준 예...",https://www.ddaily.co.kr/page/view/2025092614174664569,
,INVEST,"마이크로 LED  시장 2030년 12억달러 급성장…""프리미엄 웨어러블 표준 예...",https://www.ddaily.co.kr/page/view/2025092614174664569,
,LAUNCH,"""마이크로  LED  스마트워치 시장, 2030년 12억달러 규모 성장 전망""",https://www.getnews.co.kr/news/articleView.html?idxno=842485,
,INVEST,"""마이크로  LED  스마트워치 시장, 2030년 12억달러 규모 성장 전망""",https://www.getnews.co.kr/news/articleView.html?idxno=842485,
,LAUNCH,"클레녹스(CLENOX), 특허 NB P-Complex 앞세워 국내 론칭",https://magazine.hankyung.com/job-joy/article/202509269860d,
,CERT,"클레녹스(CLENOX), 특허 NB P-Complex 앞세워 국내 론칭",https://magazine.hankyung.com/job-joy/article/202509269860d,
,LAUNCH,"클레녹스, 특허성분 앞세워 프리미엄 홈케어 시장 공식진출",http://www.koreastocknews.com/news/articleView.html?idxno=114215,
,CERT,"클레녹스, 특허성분 앞세워 프리미엄 홈케어 시장 공식진출",http://www.koreastocknews.com/news/articleView.html?idxno=114215,
,LAUNCH,"CLENOX, 특허 포뮬러와 기술력으로 국내 홈클리닉 시장 진출",https://www.goodkyung.com/news/articleView.html?idxno=273391,
,CERT,"CLENOX, 특허 포뮬러와 기술력으로 국내 홈클리닉 시장 진출",https://www.goodkyung.com/news/articleView.html?idxno=273391,
,LAUNCH,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,PARTNERSHIP,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,CERT,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,LAUNCH,"임상으로 입증된 NB P-Complex… 클레녹스, 'Pin Shot 300' 첫선",https://www.delighti.co.kr/news/articleView.html?idxno=103195,
,CERT,"임상으로 입증된 NB P-Complex… 클레녹스, 'Pin Shot 300' 첫선",https://www.delighti.co.kr/news/articleView.html?idxno=103195,
,LAUNCH,"""마이크로  LED  스마트워치 도입…2030년 12억불 전망""",https://www.widedaily.com/news/articleView.html?idxno=279152,
,INVEST,"""마이크로  LED  스마트워치 도입…2030년 12억불 전망""",https://www.widedaily.com/news/articleView.html?idxno=279152,
,LAUNCH,"삼성D·LGD 수장, '하반기 실적 개선' 자신감… 中 추격에 맞설 무기는 ...",https://www.newscj.com/news/articleView.html?idxno=3322534,
,INVEST,"삼성D·LGD 수장, '하반기 실적 개선' 자신감… 中 추격에 맞설 무기는 ...",https://www.newscj.com/news/articleView.html?idxno=3322534,
,LAUNCH,"'삼성·LG' K- 디스플레이  수장들 ""하반기 실적, 긍정적""",http://www.fnnews.com/news/202509261646055946,
,INVEST,"'삼성·LG' K- 디스플레이  수장들 ""하반기 실적, 긍정적""",http://www.fnnews.com/news/202509261646055946,
,LAUNCH,"이청 SDC 사장 ""8.6세대, 이르면 내년 2분기 양산""",https://www.newstopkorea.com/news/articleView.html?idxno=40061,
,INVEST,"이청 SDC 사장 ""8.6세대, 이르면 내년 2분기 양산""",https://www.newstopkorea.com/news/articleView.html?idxno=40061,
,LAUNCH,"삼성·LG  디스플레이  수장, 나란히 “하반기 실적 자신감” [종합]",https://www.etoday.co.kr/news/view/2510805,
,INVEST,"삼성·LG  디스플레이  수장, 나란히 “하반기 실적 자신감” [종합]",https://www.etoday.co.kr/news/view/2510805,
,ORDER,"삼성·LG  디스플레이  수장, 나란히 “하반기 실적 자신감” [종합]",https://www.etoday.co.kr/news/view/2510805,
,LAUNCH,삼성·LG 디스플레이  수장들 “하반기 실적 긍정적”,http://www.newstomato.com/ReadNews.aspx?no=1276417&inflow=N,
,INVEST,삼성·LG 디스플레이  수장들 “하반기 실적 긍정적”,http://www.newstomato.com/ReadNews.aspx?no=1276417&inflow=N,
,INVEST,"이청 삼성D 사장 ""8.6세대 OLED 내년 2분기 말 양산""",http://news.bizwatch.co.kr/article/industry/2025/09/26/0056,
,LAUNCH,"정철동 LGD 대표 ""8.6G 아직 검토...RGB TV 여전히 부족""",http://www.thelec.kr/news/articleView.html?idxno=41517,
,INVEST,"정철동 LGD 대표 ""8.6G 아직 검토...RGB TV 여전히 부족""",http://www.thelec.kr/news/articleView.html?idxno=41517,
,LAUNCH,"자율주행차 관련주, '웃음꽃' 라닉스·삼현... '눈물' 유진로봇·아이에...",http://www.finomy.com/news/articleView.html?idxno=239968,
,LAUNCH,"제네시스 GV90, 혁신적인 롤러블 OLED  디스플레이  최초 탑재하나",https://kbench.com/?q=node/271795,
,LAUNCH,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,INVEST,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,LAUNCH,"제네시스 GV90, 롤러블 OLED 최초 탑재하나…현대차, 美 특허 공개",https://www.autodaily.co.kr/news/articleView.html?idxno=536960,
,LAUNCH,"자율주행차 관련주, '으쓱으쓱' 라닉스·삼현·엣지파운드리·유진로봇...",http://www.finomy.com/news/articleView.html?idxno=239874,
,LAUNCH,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,PARTNERSHIP,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,INVEST,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,LAUNCH,"XR 헤드셋·스마트 안경 시장 성장세…삼성전자, '무한‘으로 경쟁 참전",https://www.ceoscoredaily.com/page/view/2025092417374614954,
,PARTNERSHIP,"XR 헤드셋·스마트 안경 시장 성장세…삼성전자, '무한‘으로 경쟁 참전",https://www.ceoscoredaily.com/page/view/2025092417374614954,
,LAUNCH,"스마트폰 대체할까, 메타가 이끄는 미국 스마트 글라스 시장",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234715,
,INVEST,"[특징주] 킵스파마, ""의약품 제조업으로 업종 변경"" 먹는 비만치료제 개...",https://www.widedaily.com/news/articleView.html?idxno=279244,
,LAUNCH,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,INVEST,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,LAUNCH,"이승준 AMAZE 대표 ""'프레임 없는  디스플레이 ' XR, 공간 패러다임 시프트...",https://www.newdaily.co.kr/site/data/html/2025/09/26/2025092600191.html,
,LAUNCH,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,INVEST,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,LAUNCH,"'역대 최대' 도쿄게임쇼 개막…K-게임, 日 시장 정조준",http://www.seoulwire.com/news/articleView.html?idxno=672747,
,LAUNCH,[퀄컴 서밋 10주년] ⑤ 5G 대중화 전초전…가능성의 현실화,https://www.ddaily.co.kr/page/view/2025091217254199747,
,LAUNCH,갤럭시S23 사용자가 Z플립7로 바꿔야할 2가지 결정적인 이유,https://www.betanews.net/article/view/beta202509260083,
,LAUNCH,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,INVEST,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,LAUNCH,스냅드래곤 8 엘리트 5세대 최초 탑재 '샤오미 17 프로' 시리즈 출시,https://kbench.com/?q=node/271768,
,LAUNCH,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,INVEST,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,ORDER,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,LAUNCH,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,INVEST,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,ORDER,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,LAUNCH,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,ORDER,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,ORDER,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,INVEST,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,ORDER,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,INVEST,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,ORDER,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,CERT,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,LAUNCH,"삼성 ·LG 등 재계 추석 상생…""협력사 대금 조기 지급""",https://www.sentv.co.kr/article/view/sentv202509260119,
,INVEST,"삼성 ·LG 등 재계 추석 상생…""협력사 대금 조기 지급""",https://www.sentv.co.kr/article/view/sentv202509260119,
,LAUNCH,혼인·출산 늘어난 아산…인구 유입에 부동산 시장 ‘들썩’,https://www.etoday.co.kr/news/view/2510580,
,INVEST,혼인·출산 늘어난 아산…인구 유입에 부동산 시장 ‘들썩’,https://www.etoday.co.kr/news/view/2510580,
,LAUNCH,"넥슨·엔씨·넷마블·컴투스, 도쿄게임쇼서 신작 대거 출격",https://www.etoday.co.kr/news/view/2510783,
,LAUNCH,"[베스트&워스트] DI동일, 1000억 규모 주가조작 연루 의혹에 40% ‘털썩’",https://www.etoday.co.kr/news/view/2510834,
,INVEST,"[베스트&워스트] DI동일, 1000억 규모 주가조작 연루 의혹에 40% ‘털썩’",https://www.etoday.co.kr/news/view/2510834,
,LAUNCH,"""OLED가 답이다""  LG디스플레이 , 중국 추격 따돌리며 실적 반등",https://www.dailian.co.kr/news/view/1554649/?sc=Naver,
,INVEST,"""OLED가 답이다""  LG디스플레이 , 중국 추격 따돌리며 실적 반등",https://www.dailian.co.kr/news/view/1554649/?sc=Naver,
,INVEST,"삼성· LG , AI·OLED로 돌파구 모색…' 디스플레이 의 날'이 던진 메시지",https://www.abcn.kr/news/articleView.html?idxno=82922,
,LAUNCH,"[AI 투자영상 해설 ⑦] 뉴욕증시, 금리인하 우려 완화…4일 만에 일제히...",http://www.g-enews.com/ko-kr/news/article/news_all/202509270858289694edf69f862c_1/article.html,
,INVEST,"[AI 투자영상 해설 ⑦] 뉴욕증시, 금리인하 우려 완화…4일 만에 일제히...",http://www.g-enews.com/ko-kr/news/article/news_all/202509270858289694edf69f862c_1/article.html,
,CERT,"[AI 투자영상 해설 ⑦] 뉴욕증시, 금리인하 우려 완화…4일 만에 일제히...",http://www.g-enews.com/ko-kr/news/article/news_all/202509270858289694edf69f862c_1/article.html,
,INVEST,"뉴욕증시, PCE 예상치 부합…3대 주가지수 나흘만 반등",https://www.etoday.co.kr/news/view/2510842,
,LAUNCH,"메리츠증권, 해외주식 모으기 서비스 출시 한달 만에 이용자 수 5000명 돌...",https://www.thepublic.kr/news/articleView.html?idxno=278186,
,INVEST,"메리츠증권, 해외주식 모으기 서비스 출시 한달 만에 이용자 수 5000명 돌...",https://www.thepublic.kr/news/articleView.html?idxno=278186,
,INVEST,"뉴욕증시, 나흘 만에 반등…물가지표 예상 부합",http://www.smedaily.co.kr/news/articleView.html?idxno=339291,
,INVEST,애플 의 더하기 빼기 '아이폰 에어'[토요리뷰],https://www.news1.kr/it-science/mobile/5926796,
,LAUNCH,"[써보니]샤오미 태블릿 '레드미 패드2', 20만원대 갓성비에 AI 기능까지",https://view.asiae.co.kr/article/2025091811362055388,
,LAUNCH,메르세데스-벤츠 'CLE' 라인업 완성…고성능 AMG 쿠페 등장,https://view.asiae.co.kr/article/2025092622321715369,
,CERT,메르세데스-벤츠 'CLE' 라인업 완성…고성능 AMG 쿠페 등장,https://view.asiae.co.kr/article/2025092622321715369,
,LAUNCH,[브리프]롯데백화점 현대백화점 쿠팡 홈플러스 배달의민족 外,http://www.biztribune.co.kr/news/articleView.html?idxno=340935,
,INVEST,[브리프]롯데백화점 현대백화점 쿠팡 홈플러스 배달의민족 外,http://www.biztribune.co.kr/news/articleView.html?idxno=340935,
,REGUL,[브리프]롯데백화점 현대백화점 쿠팡 홈플러스 배달의민족 外,http://www.biztribune.co.kr/news/articleView.html?idxno=340935,
,LAUNCH,"[초점] 삼성 APV 코덱 품은 퀄컴, 스마트폰 '전문가 영상 시대' 선언",http://www.g-enews.com/ko-kr/news/article/news_all/202509270843186910fbbec65dfb_1/article.html,
,INVEST,"'박수와 야유' 김태형 감독 인사에 쏟아진 냉정과 열정, 롯데에 바라는...",https://www.sportschosun.com/baseball/2025-09-27/202509270100196470028907,
,LAUNCH,"CJ그룹, 하반기 신입 공채 마감… 채용 콘텐츠 조회수 1400만 돌파",https://www.thepublic.kr/news/articleView.html?idxno=278227,
,INVEST,"CJ그룹, 하반기 신입 공채 마감… 채용 콘텐츠 조회수 1400만 돌파",https://www.thepublic.kr/news/articleView.html?idxno=278227,
,LAUNCH,"K-배터리, '가성비' 트렌드 속 중저가 시장 정조준… 시장 다층화 속도",https://www.thepublic.kr/news/articleView.html?idxno=278219,
,INVEST,"K-배터리, '가성비' 트렌드 속 중저가 시장 정조준… 시장 다층화 속도",https://www.thepublic.kr/news/articleView.html?idxno=278219,
,LAUNCH,"한화자산운용, '올인원' K방조원펀드 수익률 두 자릿수 돌파",https://www.thepublic.kr/news/articleView.html?idxno=278202,
,INVEST,"한화자산운용, '올인원' K방조원펀드 수익률 두 자릿수 돌파",https://www.thepublic.kr/news/articleView.html?idxno=278202,
,ORDER,"한화자산운용, '올인원' K방조원펀드 수익률 두 자릿수 돌파",https://www.thepublic.kr/news/articleView.html?idxno=278202,
,LAUNCH,달리면 뇌도 건강해진다?…세계의 과학자들이 실험해 봤다 [건강하십니...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8369295&ref=A,
,LAUNCH,"적자 쌓이는데…메타, '스마트 글래스' 접지 않는 이유[주목!e해외주식...",http://www.edaily.co.kr/news/newspath.asp?newsid=01321846642304384,
,PARTNERSHIP,"월화고기·곱 ‘대박 맛집’ 사장, 왜 장애인 연계 청소사업에 빠졌나",https://www.mk.co.kr/article/11430352,
,CERT,美 잔류 원한 한국인 1명 … 체포 22일 만에 석방,https://news.tvchosun.com/site/data/html_dir/2025/09/27/2025092790018.html,
,INVEST,"트럼프 '3500억 달러' 압박…포브스 “韓 경제, 외환위기급 충격 직면”",http://www.joseilbo.com/news/news_read.php?uid=553735&class=42&grp=,
,LAUNCH,"박지윤, 7개월 만에 콘서트…신곡 무대 첫 공개",https://www.newsis.com/view/NISX20250925_0003344733,
,CERT,[속보] 잔류 택한 조지아 구금 한국인 1명 풀려나,https://www.koreadaily.com/article/20250926172140532,
,CERT,긴박했던 일주일… 조지아주 유일 잔류 구금자 대리한 앨리스 박 변호인...,https://www.koreadaily.com/article/20250926172110565,
,LAUNCH,"'DNB 스타디움 PC방' 1호점, 88만 유튜버 '두치와뿌꾸' 손잡았다",https://www.gametoc.co.kr/news/articleView.html?idxno=102435,
,LAUNCH,"아스크텍, 써멀테이크 'View 390 Air 미들타워 케이스' 출시",https://www.ilovepc.co.kr/news/articleView.html?idxno=56191,
,LAUNCH,"안정적인 DDR5 오버클럭 메모리, 바이윈 DDR5-6000 CL28 Black Opal DW100 RG...",https://www.ilovepc.co.kr/news/articleView.html?idxno=56148,
,LAUNCH,금시세(금값) 27일 0.33%↑,https://www.bntnews.co.kr/article/view/bnt202509270050,
,INVEST,금시세(금값) 27일 0.33%↑,https://www.bntnews.co.kr/article/view/bnt202509270050,
,REGUL,금시세(금값) 27일 0.33%↑,https://www.bntnews.co.kr/article/view/bnt202509270050,
,LAUNCH,"정부, 국가정보자원관리원 화재에 '중대본' 대응…'심각' 단계 상향",https://www.topstarnews.net/news/articleView.html?idxno=15821358,
,LAUNCH,"장윤정·도경완 '2억 외제차' 두고 신경전 ""내 차니까 팔게""",https://www.newsis.com/view/NISX20250927_0003346431,
,LAUNCH,[비트버니 퀴즈 정답] 오퀴즈 9월27일 정답 공개,https://www.stardailynews.co.kr/news/articleView.html?idxno=502767,
,INVEST,조성모 ‘아시나요’ 의미 아세요?…김세훈 감독의 철학 [뮤직비디오의...,https://www.mk.co.kr/article/11430043,
,INVEST,"KTX 울산역 주변 신도심 개발 수혜단지, 분상제 적용 단지 ‘울산역 폴...",https://www.dt.co.kr/article/12020367?ref=naver,
,LAUNCH,"외국이 부러워하는 ‘K-치안’, 우리 손으로 망가뜨릴 것인가",https://shindonga.donga.com/3/all/13/5869933/1,
,LAUNCH,가장 사적인 그의 속살 담겼다…바스키아의 공책들,https://www.joongang.co.kr/article/25370438,
,REGUL,가장 사적인 그의 속살 담겼다…바스키아의 공책들,https://www.joongang.co.kr/article/25370438,
,LAUNCH,‘로얄00’이 최고?…멍냥이 사료 ‘국산 맛집’도 있다,http://www.edaily.co.kr/news/newspath.asp?newsid=01371046642304384,
,LAUNCH,"하남 '미사의 정원', 2025 송년회 패키지 론칭…""송년회 장소 대관 타겟...",https://www.gokorea.kr/news/articleView.html?idxno=841112,
,LAUNCH,"[TGS 25]""오덕문화, 우리도 만만찮다""…본고장 공략나선 K-서브컬처",https://www.mt.co.kr/tech/2025/09/27/2025092614521572990,
,INVEST,"[TGS 25]""오덕문화, 우리도 만만찮다""…본고장 공략나선 K-서브컬처",https://www.mt.co.kr/tech/2025/09/27/2025092614521572990,
,LAUNCH,"삼성전자, 튀르키예 최대 통신사 터크셀 손잡고 스마트 TV 콘텐츠 경쟁력...",https://www.theguru.co.kr/news/article.html?no=92177,
,PARTNERSHIP,"삼성전자, 튀르키예 최대 통신사 터크셀 손잡고 스마트 TV 콘텐츠 경쟁력...",https://www.theguru.co.kr/news/article.html?no=92177,
