term,cur,prev,diff,ma7,z_like,total
목표가,6,0,6,1.429,2.082,12
10배,3,0,3,0.429,1.554,3
가민,3,0,3,0.429,1.554,3
국제표준,3,0,3,0.429,1.554,3
급증,3,0,3,0.429,1.554,4
스트레처블,3,0,3,0.429,1.554,3
알피바이오,3,0,3,0.429,1.554,3
애사비,3,0,3,0.429,1.554,3
화면,3,0,3,0.429,1.554,3
메타,5,0,5,1.571,1.521,12
글래스,4,0,4,1.0,1.5,7
생산량,3,1,2,0.571,1.383,4
탑재,3,1,2,0.571,1.383,4
kt,5,1,4,2.0,1.243,14
더벨,3,1,2,0.714,1.239,6
300만,2,0,2,0.286,1.117,2
3d,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,5
after,2,0,2,0.286,1.117,3
hbm4,2,0,2,0.286,1.117,8
sk리츠,2,0,2,0.286,1.117,2
같아,2,0,2,0.286,1.117,2
경신,2,0,2,0.286,1.117,8
김숙,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
리츠,2,0,2,0.286,1.117,2
매립,2,0,2,0.286,1.117,2
무안경,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
빅데이터,2,0,2,0.286,1.117,3
서울데이터랩,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
윤정수,2,0,2,0.286,1.117,2
의원들,2,0,2,0.286,1.117,2
이노텍,2,0,2,0.286,1.117,2
인증,2,0,2,0.286,1.117,5
제로,2,0,2,0.286,1.117,2
차별화,2,0,2,0.286,1.117,5
초격차,2,0,2,0.286,1.117,2
평판지수,2,0,2,0.286,1.117,2
폐기물,2,0,2,0.286,1.117,2
플래티넘,2,0,2,0.286,1.117,2
현대캐피탈,2,0,2,0.286,1.117,2
스마트폰,4,2,2,1.571,1.078,12
1년,2,0,2,0.429,0.95,3
가격,2,0,2,0.429,0.95,3
라인,2,0,2,0.429,0.95,4
불러,2,0,2,0.429,0.95,3
사업장,2,0,2,0.429,0.95,4
인도네시아,2,0,2,0.429,0.95,3
콧노래,2,0,2,0.429,0.95,3
함박웃음,2,0,2,0.429,0.95,4
kb,2,1,1,0.429,0.95,5
kb증권,2,1,1,0.429,0.95,4
행안위,2,1,1,0.429,0.95,3
중국,3,2,1,1.143,0.898,9
실적,3,4,-1,1.143,0.898,17
협력사,3,4,-1,1.143,0.898,8
디스플레이,8,2,6,5.286,0.823,53
10,2,0,2,0.571,0.814,17
선택과,2,0,2,0.571,0.814,4
예고,2,0,2,0.571,0.814,4
점유율,2,0,2,0.571,0.814,7
최주선,2,0,2,0.571,0.814,4
목표,2,1,1,0.571,0.814,4
추진,2,1,1,0.571,0.814,15
폴더블,2,1,1,0.571,0.814,5
노트북,2,2,0,0.571,0.814,10
맥스,2,2,0,0.571,0.814,4
조기지급,2,2,0,0.571,0.814,4
브랜드평판,3,2,1,1.286,0.803,9
애플,3,3,0,1.286,0.803,12
대금,3,6,-3,1.286,0.803,9
1위,4,5,-1,2.143,0.754,17
분석,2,0,2,0.714,0.697,7
부품사들,2,2,0,0.714,0.697,5
적자,2,2,0,0.714,0.697,5
추석,4,9,-5,2.286,0.682,18
엔비디아,3,2,1,1.571,0.634,14
상향,3,5,-2,1.571,0.634,13
앞두고,3,6,-3,1.571,0.634,12
100,1,0,1,0.143,0.622,1
10살,1,0,1,0.143,0.622,1
110만원,1,0,1,0.143,0.622,1
14,1,0,1,0.143,0.622,1
15년째,1,0,1,0.143,0.622,1
16,1,0,1,0.143,0.622,2
200억,1,0,1,0.143,0.622,1
2025에서,1,0,1,0.143,0.622,1
2026년형,1,0,1,0.143,0.622,2
23,1,0,1,0.143,0.622,1
23일,1,0,1,0.143,0.622,1
24만원으로,1,0,1,0.143,0.622,1
256gb,1,0,1,0.143,0.622,1
26,1,0,1,0.143,0.622,1
26일부터,1,0,1,0.143,0.622,1
2년,1,0,1,0.143,0.622,1
2부,1,0,1,0.143,0.622,1
2시간만,1,0,1,0.143,0.622,1
3일간,1,0,1,0.143,0.622,1
3종,1,0,1,0.143,0.622,1
42주차,1,0,1,0.143,0.622,1
46만원,1,0,1,0.143,0.622,1
46세,1,0,1,0.143,0.622,1
4개국서,1,0,1,0.143,0.622,1
4년만,1,0,1,0.143,0.622,1
50만,1,0,1,0.143,0.622,1
530만뷰,1,0,1,0.143,0.622,1
53세,1,0,1,0.143,0.622,1
57,1,0,1,0.143,0.622,1
60,1,0,1,0.143,0.622,1
6g,1,0,1,0.143,0.622,1
72시간,1,0,1,0.143,0.622,2
9만전자,1,0,1,0.143,0.622,1
9월의,1,0,1,0.143,0.622,1
a6,1,0,1,0.143,0.622,1
advance,1,0,1,0.143,0.622,1
amd,1,0,1,0.143,0.622,1
amid,1,0,1,0.143,0.622,1
another,1,0,1,0.143,0.622,1
assembly,1,0,1,0.143,0.622,1
awd,1,0,1,0.143,0.622,1
breaches,1,0,1,0.143,0.622,1
card,1,0,1,0.143,0.622,1
challenges,1,0,1,0.143,0.622,1
confirms,1,0,1,0.143,0.622,1
crackdown,1,0,1,0.143,0.622,2
crazy,1,0,1,0.143,0.622,1
cyber,1,0,1,0.143,0.622,1
data,1,0,1,0.143,0.622,1
day,1,0,1,0.143,0.622,1
deck,1,0,1,0.143,0.622,1
diego,1,0,1,0.143,0.622,1
ds,1,0,1,0.143,0.622,1
ds투자증권,1,0,1,0.143,0.622,1
ess,1,0,1,0.143,0.622,1
eventually,1,0,1,0.143,0.622,1
expands,1,0,1,0.143,0.622,1
government,1,0,1,0.143,0.622,1
hack,1,0,1,0.143,0.622,1
hearing,1,0,1,0.143,0.622,1
hr의,1,0,1,0.143,0.622,1
hybrid,1,0,1,0.143,0.622,1
hyundai,1,0,1,0.143,0.622,1
ipo,1,0,1,0.143,0.622,1
it기기,1,0,1,0.143,0.622,1
kidney,1,0,1,0.143,0.622,1
komodo,1,0,1,0.143,0.622,1
k기업,1,0,1,0.143,0.622,1
k브랜드,1,0,1,0.143,0.622,1
legislation,1,0,1,0.143,0.622,1
lgd는,1,0,1,0.143,0.622,1
lgu,1,0,1,0.143,0.622,1
lg의,1,0,1,0.143,0.622,1
lineup,1,0,1,0.143,0.622,1
lotte,1,0,1,0.143,0.622,1
ls,1,0,1,0.143,0.622,1
mds테크,1,0,1,0.143,0.622,1
mere,1,0,1,0.143,0.622,1
micro,1,0,1,0.143,0.622,1
motor,1,0,1,0.143,0.622,1
national,1,0,1,0.143,0.622,1
out,1,0,1,0.143,0.622,1
partners,1,0,1,0.143,0.622,1
payment,1,0,1,0.143,0.622,1
pledges,1,0,1,0.143,0.622,1
pushes,1,0,1,0.143,0.622,1
robotic,1,0,1,0.143,0.622,1
roen,1,0,1,0.143,0.622,1
san,1,0,1,0.143,0.622,1
scam,1,0,1,0.143,0.622,1
stand,1,0,1,0.143,0.622,1
steam,1,0,1,0.143,0.622,1
stone,1,0,1,0.143,0.622,1
stop,1,0,1,0.143,0.622,1
storm,1,0,1,0.143,0.622,1
surgical,1,0,1,0.143,0.622,1
sweeping,1,0,1,0.143,0.622,1
tariff,1,0,1,0.143,0.622,1
to,1,0,1,0.143,0.622,4
top7,1,0,1,0.143,0.622,1
t서,1,0,1,0.143,0.622,1
uc,1,0,1,0.143,0.622,1
weeks,1,0,1,0.143,0.622,1
will,1,0,1,0.143,0.622,1
with,1,0,1,0.143,0.622,4
workweek,1,0,1,0.143,0.622,1
xr의,1,0,1,0.143,0.622,1
zombie,1,0,1,0.143,0.622,1
가구,1,0,1,0.143,0.622,1
가능성,1,0,1,0.143,0.622,1
가수,1,0,1,0.143,0.622,1
가시권,1,0,1,0.143,0.622,1
가온칩스,1,0,1,0.143,0.622,1
가전,1,0,1,0.143,0.622,1
가짜,1,0,1,0.143,0.622,1
가창,1,0,1,0.143,0.622,1
갑자기,1,0,1,0.143,0.622,1
개시,1,0,1,0.143,0.622,2
갤럭시s26,1,0,1,0.143,0.622,1
거기,1,0,1,0.143,0.622,1
거기서,1,0,1,0.143,0.622,1
거라는데,1,0,1,0.143,0.622,1
거인,1,0,1,0.143,0.622,1
건강,1,0,1,0.143,0.622,1
건기식,1,0,1,0.143,0.622,1
걷은,1,0,1,0.143,0.622,1
검사,1,0,1,0.143,0.622,1
게임,1,0,1,0.143,0.622,3
게임체이,1,0,1,0.143,0.622,1
격돌,1,0,1,0.143,0.622,1
경기도,1,0,1,0.143,0.622,1
경쟁시대,1,0,1,0.143,0.622,1
경찰,1,0,1,0.143,0.622,1
계열사,1,0,1,0.143,0.622,1
고객만족브랜드대상,1,0,1,0.143,0.622,1
고부가,1,0,1,0.143,0.622,1
고성장,1,0,1,0.143,0.622,1
골목놀이터,1,0,1,0.143,0.622,1
골프,1,0,1,0.143,0.622,1
공기업,1,0,1,0.143,0.622,4
공동연재,1,0,1,0.143,0.622,1
공연서,1,0,1,0.143,0.622,1
공통점이,1,0,1,0.143,0.622,1
공항철도,1,0,1,0.143,0.622,1
과숙아,1,0,1,0.143,0.622,1
관람객,1,0,1,0.143,0.622,2
광고캠페인,1,0,1,0.143,0.622,1
구매량,1,0,1,0.143,0.622,1
구조적,1,0,1,0.143,0.622,2
국내외,1,0,1,0.143,0.622,1
국내증시,1,0,1,0.143,0.622,1
국민에게,1,0,1,0.143,0.622,1
국표원,1,0,1,0.143,0.622,1
국회서도,1,0,1,0.143,0.622,1
그랑,1,0,1,0.143,0.622,2
금융상품,1,0,1,0.143,0.622,1
기댈,1,0,1,0.143,0.622,1
기술패권,1,0,1,0.143,0.622,1
기습,1,0,1,0.143,0.622,1
길이,1,0,1,0.143,0.622,1
김미경,1,0,1,0.143,0.622,1
김영섭호,1,0,1,0.143,0.622,1
김태희와,1,0,1,0.143,0.622,1
꽃길,1,0,1,0.143,0.622,1
끊길,1,0,1,0.143,0.622,1
끝판왕,1,0,1,0.143,0.622,1
나노협회,1,0,1,0.143,0.622,1
나은,1,0,1,0.143,0.622,1
내게는,1,0,1,0.143,0.622,1
내란정당,1,0,1,0.143,0.622,1
노바,1,0,1,0.143,0.622,1
놓고,1,0,1,0.143,0.622,1
누난과,1,0,1,0.143,0.622,1
뉴스up,1,0,1,0.143,0.622,1
대법원장,1,0,1,0.143,0.622,1
대응이,1,0,1,0.143,0.622,1
더한,1,0,1,0.143,0.622,1
데이,1,0,1,0.143,0.622,1
도래,1,0,1,0.143,0.622,1
도입하는,1,0,1,0.143,0.622,1
도쿄,1,0,1,0.143,0.622,1
독일,1,0,1,0.143,0.622,1
돌아가요,1,0,1,0.143,0.622,1
동시에,1,0,1,0.143,0.622,1
되겠나,1,0,1,0.143,0.622,1
디스플레이의,1,0,1,0.143,0.622,1
딜스토리,1,0,1,0.143,0.622,1
라스,1,0,1,0.143,0.622,1
라이프스타일,1,0,1,0.143,0.622,1
러닝에서,1,0,1,0.143,0.622,1
레트로,1,0,1,0.143,0.622,1
르세라핌의,1,0,1,0.143,0.622,1
리버티,1,0,1,0.143,0.622,1
리포,1,0,1,0.143,0.622,1
마음챙김,1,0,1,0.143,0.622,1
마이,1,0,1,0.143,0.622,1
만났,1,0,1,0.143,0.622,1
만들었다,1,0,1,0.143,0.622,1
매력,1,0,1,0.143,0.622,1
매출액,1,0,1,0.143,0.622,1
먹거리,1,0,1,0.143,0.622,1
멀티,1,0,1,0.143,0.622,1
메뉴,1,0,1,0.143,0.622,1
메인보드,1,0,1,0.143,0.622,1
모델이,1,0,1,0.143,0.622,1
모처럼,1,0,1,0.143,0.622,1
목표주가,1,0,1,0.143,0.622,1
몰리니,1,0,1,0.143,0.622,1
물류기업,1,0,1,0.143,0.622,1
민주당과,1,0,1,0.143,0.622,1
밈에도,1,0,1,0.143,0.622,1
바뀐,1,0,1,0.143,0.622,1
바라보는,1,0,1,0.143,0.622,1
바이오로직스,1,0,1,0.143,0.622,1
바이오만,1,0,1,0.143,0.622,1
바이오스타,1,0,1,0.143,0.622,1
