term,cur,prev,diff,ma7,z_like,total
전자,5,3,2,1.143,1.864,8
애플,6,3,3,1.714,1.856,15
매립,3,0,3,0.429,1.554,3
제로,3,0,3,0.429,1.554,3
체크인,3,0,3,0.429,1.554,3
폐기물,3,0,3,0.429,1.554,3
스마트폰,5,2,3,1.714,1.423,13
가격,3,0,3,0.571,1.383,4
시스템,3,0,3,0.571,1.383,5
어떤,3,0,3,0.571,1.383,5
아이폰,4,2,2,1.143,1.381,12
서비스,3,2,1,0.714,1.239,5
수요,3,2,1,0.714,1.239,5
없다,3,2,1,0.714,1.239,5
폴더블,3,1,2,0.714,1.239,6
메타,4,0,4,1.429,1.171,11
3분기,2,0,2,0.286,1.117,5
after,2,0,2,0.286,1.117,3
hbm4,2,0,2,0.286,1.117,8
lg이노텍,2,0,2,0.286,1.117,2
개시,2,0,2,0.286,1.117,3
건강,2,0,2,0.286,1.117,2
건강놀이터,2,0,2,0.286,1.117,2
국제표준,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
대구행복진흥원,2,0,2,0.286,1.117,2
대단지,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
따라,2,0,2,0.286,1.117,2
메뉴,2,0,2,0.286,1.117,2
바이오로직스,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
방영,2,0,2,0.286,1.117,2
부품,2,0,2,0.286,1.117,3
부품주,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
신한은행,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
알림,2,0,2,0.286,1.117,2
엄정화,2,0,2,0.286,1.117,2
엔제리너스,2,0,2,0.286,1.117,2
엔제린밸런스,2,0,2,0.286,1.117,2
여성친화도시,2,0,2,0.286,1.117,2
온양온천역,2,0,2,0.286,1.117,2
이지,2,0,2,0.286,1.117,2
인증,2,0,2,0.286,1.117,5
장중,2,0,2,0.286,1.117,4
초격차,2,0,2,0.286,1.117,2
필수,2,0,2,0.286,1.117,2
홍보,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
활활,2,0,2,0.286,1.117,2
흥행에,2,0,2,0.286,1.117,2
글래스,3,0,3,0.857,1.113,6
실시,3,3,0,1.0,1.0,10
kb증권,2,1,1,0.429,0.95,4
개발,2,0,2,0.429,0.95,6
공급,2,0,2,0.429,0.95,9
금쪽같은,2,1,1,0.429,0.95,3
다른,2,0,2,0.429,0.95,3
등급,2,0,2,0.429,0.95,4
사업,2,0,2,0.429,0.95,3
사업장,2,0,2,0.429,0.95,4
전달,2,1,1,0.429,0.95,3
지속,2,1,1,0.429,0.95,9
탑재,2,1,1,0.429,0.95,3
기대감,3,1,2,1.143,0.898,8
최고,3,0,3,1.143,0.898,8
내년,2,0,2,0.571,0.814,9
대형,2,2,0,0.571,0.814,4
맥스,2,2,0,0.571,0.814,4
선택과,2,0,2,0.571,0.814,4
아이디어,2,2,0,0.571,0.814,6
에너지,2,2,0,0.571,0.814,5
예고,2,0,2,0.571,0.814,4
최주선,2,0,2,0.571,0.814,4
최초,2,2,0,0.571,0.814,7
추진,2,1,1,0.571,0.814,15
핸드헬드,2,2,0,0.571,0.814,9
흥행,3,3,0,1.286,0.803,10
