term,cur,prev,diff,ma7,z_like,total
탁류,6,0,6,0.857,2.67,6
박서함,5,0,5,0.714,2.323,5
장중,4,0,4,0.571,1.953,6
앞두고,6,6,0,2.0,1.657,15
로운,3,0,3,0.429,1.554,3
매립,3,0,3,0.429,1.554,3
보이스피싱,3,0,3,0.429,1.554,3
인증,3,0,3,0.429,1.554,6
제로,3,0,3,0.429,1.554,3
폐기물,3,0,3,0.429,1.554,3
확장,3,0,3,0.429,1.554,5
애플,5,3,2,1.571,1.521,14
한국레노버,3,0,3,0.571,1.383,4
탑재,3,1,2,0.571,1.383,4
아이폰,4,2,2,1.143,1.381,12
고2,4,4,0,1.143,1.381,8
리전,4,4,0,1.143,1.381,8
중국,4,2,2,1.286,1.272,10
코스피,4,4,0,1.286,1.272,18
메타,4,0,4,1.429,1.171,11
23일,2,0,2,0.286,1.117,2
500선,2,0,2,0.286,1.117,2
52주,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
gst,2,0,2,0.286,1.117,2
hbm4,2,0,2,0.286,1.117,8
게임,2,0,2,0.286,1.117,4
국내외,2,0,2,0.286,1.117,2
국제표준,2,0,2,0.286,1.117,2
국힘,2,0,2,0.286,1.117,2
금융당국,2,0,2,0.286,1.117,2
논란,2,0,2,0.286,1.117,3
느낌,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
대단지,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
디즈니,2,0,2,0.286,1.117,2
명절,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
배터리,2,0,2,0.286,1.117,2
번째,2,0,2,0.286,1.117,2
복귀작,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
신고가,2,0,2,0.286,1.117,8
아버지들,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
얻었다,2,0,2,0.286,1.117,2
업데이트,2,0,2,0.286,1.117,17
역사,2,0,2,0.286,1.117,2
