term,cur,prev,diff,ma7,z_like,total
디스플레이,16,0,16,3.571,4.301,39
oled,14,3,11,4.286,3.164,49
사장,7,0,7,1.0,3.0,7
삼성d,9,0,9,2.0,2.899,15
lgd,8,0,8,1.571,2.853,13
led,6,0,6,0.857,2.67,10
마이크로,6,0,6,0.857,2.67,7
하반기,6,0,6,0.857,2.67,14
실적,6,0,6,1.143,2.348,9
정철동,5,0,5,0.714,2.323,5
체험존,5,0,5,0.714,2.323,6
2030년,4,0,4,0.571,1.953,4
lg디스플레이,4,0,4,0.571,1.953,12
디스플레이의,4,0,4,0.571,1.953,4
류현진,4,0,4,0.571,1.953,4
스마트워치,4,0,4,0.571,1.953,4
양산,4,0,4,0.571,1.953,4
윤성빈,4,0,4,0.571,1.953,4
이청,4,0,4,0.571,1.953,4
전망,4,0,4,0.571,1.953,10
전환,4,0,4,0.571,1.953,7
클레녹스,4,0,4,0.571,1.953,4
운영,5,0,5,1.143,1.864,11
6세대,5,2,3,1.286,1.741,9
삼성디스플레이,4,1,3,0.857,1.632,17
ai,5,1,4,1.429,1.627,78
clenox,3,0,3,0.429,1.554,3
기부,3,0,3,0.429,1.554,3
무실점,3,0,3,0.429,1.554,3
양로원,3,0,3,0.429,1.554,3
윤수영,3,0,3,0.429,1.554,3
자신감,3,0,3,0.429,1.554,4
제16회,3,0,3,0.429,1.554,3
쿠팡로지스틱스서비스,3,0,3,0.429,1.554,3
특허,3,0,3,0.429,1.554,4
포토,3,0,3,0.429,1.554,3
내년,3,0,3,0.571,1.383,5
만에,3,0,3,0.571,1.383,5
스냅드래곤,3,0,3,0.571,1.383,5
최초,3,0,3,0.571,1.383,6
도쿄게임쇼,3,1,2,0.571,1.383,4
삼성,7,1,6,3.286,1.321,51
프리미엄,3,0,3,0.714,1.239,7
흑자,3,0,3,0.714,1.239,5
12억달러,2,0,2,0.286,1.117,2
12억불,2,0,2,0.286,1.117,2
1b,2,0,2,0.286,1.117,2
2025서,2,0,2,0.286,1.117,2
3617,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,2
6회까지,2,0,2,0.286,1.117,2
complex,2,0,2,0.286,1.117,2
gv90,2,0,2,0.286,1.117,2
md포토,2,0,2,0.286,1.117,2
nb,2,0,2,0.286,1.117,2
rgb,2,0,2,0.286,1.117,6
개선,2,0,2,0.286,1.117,2
기회로,2,0,2,0.286,1.117,2
도쿄게임쇼서,2,0,2,0.286,1.117,2
롤러블,2,0,2,0.286,1.117,2
릴레이,2,0,2,0.286,1.117,2
미국,2,0,2,0.286,1.117,6
번째,2,0,2,0.286,1.117,4
비자,2,0,2,0.286,1.117,3
상원도,2,0,2,0.286,1.117,2
새단장,2,0,2,0.286,1.117,2
수용번호,2,0,2,0.286,1.117,2
수장,2,0,2,0.286,1.117,2
수장들,2,0,2,0.286,1.117,2
앞세워,2,0,2,0.286,1.117,2
업데이트,2,0,2,0.286,1.117,2
엔씨,2,0,2,0.286,1.117,2
역투,2,0,2,0.286,1.117,2
연간,2,0,2,0.286,1.117,2
위기를,2,0,2,0.286,1.117,2
의약품,2,0,2,0.286,1.117,2
전문직,2,0,2,0.286,1.117,2
조사,2,0,2,0.286,1.117,2
종합,2,0,2,0.286,1.117,3
최주선,2,0,2,0.286,1.117,4
치리노스,2,0,2,0.286,1.117,2
카톡,2,0,2,0.286,1.117,2
탑재하나,2,0,2,0.286,1.117,2
호투,2,0,2,0.286,1.117,2
홈케어,2,0,2,0.286,1.117,2
2분기,2,0,2,0.429,0.95,3
도입,2,0,2,0.429,0.95,3
없는,2,0,2,0.429,0.95,5
제네시스,2,0,2,0.429,0.95,6
중국,2,0,2,0.429,0.95,6
추진,2,0,2,0.429,0.95,6
lg,5,1,4,2.571,0.933,33
10월,2,0,2,0.571,0.814,5
고백,2,0,2,0.571,0.814,4
서밋,2,0,2,0.571,0.814,5
정부조직법,2,0,2,0.571,0.814,4
boe,2,1,1,0.571,0.814,14
로봇,2,1,1,0.571,0.814,6
진행,2,0,2,0.714,0.697,6
공개,3,1,2,1.571,0.634,33
100,1,0,1,0.143,0.622,1
100만명,1,0,1,0.143,0.622,1
10승,1,0,1,0.143,0.622,1
10주,1,0,1,0.143,0.622,1
111,1,0,1,0.143,0.622,1
160,1,0,1,0.143,0.622,1
1년만에,1,0,1,0.143,0.622,1
1실점,1,0,1,0.143,0.622,1
20,1,0,1,0.143,0.622,1
200만,1,0,1,0.143,0.622,1
2가지,1,0,1,0.143,0.622,1
300,1,0,1,0.143,0.622,1
3400선,1,0,1,0.143,0.622,1
4개월,1,0,1,0.143,0.622,1
4억,1,0,1,0.143,0.622,1
