date,type,title,url,source
,INVEST,"삼성디스플레이, 엔씨와 도쿄게임쇼 2025서  OLED  화질 체험 마케팅",https://www.cstimes.com/news/articleView.html?idxno=669724,
,LAUNCH,"마이크로 LED  시장 2030년 12억달러 급성장…""프리미엄 웨어러블 표준 예...",https://www.ddaily.co.kr/page/view/2025092614174664569,
,INVEST,"마이크로 LED  시장 2030년 12억달러 급성장…""프리미엄 웨어러블 표준 예...",https://www.ddaily.co.kr/page/view/2025092614174664569,
,CERT,"마이크로 LED  시장 2030년 12억달러 급성장…""프리미엄 웨어러블 표준 예...",https://www.ddaily.co.kr/page/view/2025092614174664569,
,LAUNCH,"""마이크로  LED  스마트워치 시장, 2030년 12억달러 규모 성장 전망""",https://www.getnews.co.kr/news/articleView.html?idxno=842485,
,INVEST,"""마이크로  LED  스마트워치 시장, 2030년 12억달러 규모 성장 전망""",https://www.getnews.co.kr/news/articleView.html?idxno=842485,
,LAUNCH,"클레녹스(CLENOX), 특허 NB P-Complex 앞세워 국내 론칭",https://magazine.hankyung.com/job-joy/article/202509269860d,
,CERT,"클레녹스(CLENOX), 특허 NB P-Complex 앞세워 국내 론칭",https://magazine.hankyung.com/job-joy/article/202509269860d,
,LAUNCH,"클레녹스, 특허성분 앞세워 프리미엄 홈케어 시장 공식진출",http://www.koreastocknews.com/news/articleView.html?idxno=114215,
,CERT,"클레녹스, 특허성분 앞세워 프리미엄 홈케어 시장 공식진출",http://www.koreastocknews.com/news/articleView.html?idxno=114215,
,LAUNCH,"CLENOX, 특허 포뮬러와 기술력으로 국내 홈클리닉 시장 진출",https://www.goodkyung.com/news/articleView.html?idxno=273391,
,CERT,"CLENOX, 특허 포뮬러와 기술력으로 국내 홈클리닉 시장 진출",https://www.goodkyung.com/news/articleView.html?idxno=273391,
,LAUNCH,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,PARTNERSHIP,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,CERT,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,LAUNCH,"임상으로 입증된 NB P-Complex… 클레녹스, 'Pin Shot 300' 첫선",https://www.delighti.co.kr/news/articleView.html?idxno=103195,
,CERT,"임상으로 입증된 NB P-Complex… 클레녹스, 'Pin Shot 300' 첫선",https://www.delighti.co.kr/news/articleView.html?idxno=103195,
,LAUNCH,"""마이크로  LED  스마트워치 도입…2030년 12억불 전망""",https://www.widedaily.com/news/articleView.html?idxno=279152,
,INVEST,"""마이크로  LED  스마트워치 도입…2030년 12억불 전망""",https://www.widedaily.com/news/articleView.html?idxno=279152,
,LAUNCH,"삼성D·LGD 수장, '하반기 실적 개선' 자신감… 中 추격에 맞설 무기는 ...",https://www.newscj.com/news/articleView.html?idxno=3322534,
,INVEST,"삼성D·LGD 수장, '하반기 실적 개선' 자신감… 中 추격에 맞설 무기는 ...",https://www.newscj.com/news/articleView.html?idxno=3322534,
,LAUNCH,"'삼성·LG' K- 디스플레이  수장들 ""하반기 실적, 긍정적""",http://www.fnnews.com/news/202509261646055946,
,INVEST,"'삼성·LG' K- 디스플레이  수장들 ""하반기 실적, 긍정적""",http://www.fnnews.com/news/202509261646055946,
,LAUNCH,"이청 SDC 사장 ""8.6세대, 이르면 내년 2분기 양산""",https://www.newstopkorea.com/news/articleView.html?idxno=40061,
,INVEST,"이청 SDC 사장 ""8.6세대, 이르면 내년 2분기 양산""",https://www.newstopkorea.com/news/articleView.html?idxno=40061,
,LAUNCH,"삼성·LG  디스플레이  수장, 나란히 “하반기 실적 자신감” [종합]",https://www.etoday.co.kr/news/view/2510805,
,INVEST,"삼성·LG  디스플레이  수장, 나란히 “하반기 실적 자신감” [종합]",https://www.etoday.co.kr/news/view/2510805,
,ORDER,"삼성·LG  디스플레이  수장, 나란히 “하반기 실적 자신감” [종합]",https://www.etoday.co.kr/news/view/2510805,
,LAUNCH,삼성·LG 디스플레이  수장들 “하반기 실적 긍정적”,http://www.newstomato.com/ReadNews.aspx?no=1276417&inflow=N,
,INVEST,삼성·LG 디스플레이  수장들 “하반기 실적 긍정적”,http://www.newstomato.com/ReadNews.aspx?no=1276417&inflow=N,
,INVEST,"이청 삼성D 사장 ""8.6세대 OLED 내년 2분기 말 양산""",http://news.bizwatch.co.kr/article/industry/2025/09/26/0056,
,INVEST,이차전지·EMI 필터 시장 진출… 미래나노텍 장기 성장 모멘텀 확보,https://www.pinpointnews.co.kr/news/articleView.html?idxno=380863,
,LAUNCH,"정철동 LGD 대표 ""8.6G 아직 검토...RGB TV 여전히 부족""",http://www.thelec.kr/news/articleView.html?idxno=41517,
,INVEST,"정철동 LGD 대표 ""8.6G 아직 검토...RGB TV 여전히 부족""",http://www.thelec.kr/news/articleView.html?idxno=41517,
,LAUNCH,"자율주행차 관련주, '웃음꽃' 라닉스·삼현... '눈물' 유진로봇·아이에...",http://www.finomy.com/news/articleView.html?idxno=239968,
,LAUNCH,"제네시스 GV90, 혁신적인 롤러블 OLED  디스플레이  최초 탑재하나",https://kbench.com/?q=node/271795,
,LAUNCH,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,INVEST,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,LAUNCH,"제네시스 GV90, 롤러블 OLED 최초 탑재하나…현대차, 美 특허 공개",https://www.autodaily.co.kr/news/articleView.html?idxno=536960,
,LAUNCH,"XR 헤드셋·스마트 안경 시장 성장세…삼성전자, '무한‘으로 경쟁 참전",https://www.ceoscoredaily.com/page/view/2025092417374614954,
,PARTNERSHIP,"XR 헤드셋·스마트 안경 시장 성장세…삼성전자, '무한‘으로 경쟁 참전",https://www.ceoscoredaily.com/page/view/2025092417374614954,
,LAUNCH,"스마트폰 대체할까, 메타가 이끄는 미국 스마트 글라스 시장",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234715,
,INVEST,"[특징주] 킵스파마, ""의약품 제조업으로 업종 변경"" 먹는 비만치료제 개...",https://www.widedaily.com/news/articleView.html?idxno=279244,
,LAUNCH,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,INVEST,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,LAUNCH,"이승준 AMAZE 대표 ""'프레임 없는  디스플레이 ' XR, 공간 패러다임 시프트...",https://www.newdaily.co.kr/site/data/html/2025/09/26/2025092600191.html,
,LAUNCH,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,INVEST,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,LAUNCH,"'역대 최대' 도쿄게임쇼 개막…K-게임, 日 시장 정조준",http://www.seoulwire.com/news/articleView.html?idxno=672747,
,LAUNCH,[퀄컴 서밋 10주년] ⑤ 5G 대중화 전초전…가능성의 현실화,https://www.ddaily.co.kr/page/view/2025091217254199747,
,CERT,[퀄컴 서밋 10주년] ⑤ 5G 대중화 전초전…가능성의 현실화,https://www.ddaily.co.kr/page/view/2025091217254199747,
,LAUNCH,갤럭시S23 사용자가 Z플립7로 바꿔야할 2가지 결정적인 이유,https://www.betanews.net/article/view/beta202509260083,
,LAUNCH,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,INVEST,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,LAUNCH,스냅드래곤 8 엘리트 5세대 최초 탑재 '샤오미 17 프로' 시리즈 출시,https://kbench.com/?q=node/271768,
,LAUNCH,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,INVEST,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,ORDER,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,LAUNCH,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,INVEST,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,ORDER,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,LAUNCH,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,ORDER,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,ORDER,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,CERT,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,INVEST,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,ORDER,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,INVEST,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,ORDER,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,CERT,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,LAUNCH,"[기자수첩] 150조 국민성장펀드, 우는 아이 모두 젖을 줄 순 없다",https://www.greened.kr/news/articleView.html?idxno=331642,
,INVEST,"[기자수첩] 150조 국민성장펀드, 우는 아이 모두 젖을 줄 순 없다",https://www.greened.kr/news/articleView.html?idxno=331642,
,LAUNCH,[TGS 25] 도쿄게임쇼 접수한 엔씨소프트...'브레이커스' 부스 문전성시 ...,https://www.techm.kr/news/articleView.html?idxno=144956,
,LAUNCH,TGS 2025서 빛난 K-게임들… 현지 공략 통했다,https://www.mediapen.com/news/view/1045899,
,LAUNCH,"삼성 ·LG 등 재계 추석 상생…""협력사 대금 조기 지급""",https://www.sentv.co.kr/article/view/sentv202509260119,
,LAUNCH,혼인·출산 늘어난 아산…인구 유입에 부동산 시장 ‘들썩’,https://www.etoday.co.kr/news/view/2510580,
,INVEST,혼인·출산 늘어난 아산…인구 유입에 부동산 시장 ‘들썩’,https://www.etoday.co.kr/news/view/2510580,
,LAUNCH,"넥슨·엔씨·넷마블·컴투스, 도쿄게임쇼서 신작 대거 출격",https://www.etoday.co.kr/news/view/2510783,
,LAUNCH,"LG디스플레이 , OLED 기술로 중국 추격 따돌린다 …시장 기대감 고조",https://www.econovill.com/news/articleView.html?idxno=713010,
,INVEST,"LG디스플레이 , OLED 기술로 중국 추격 따돌린다 …시장 기대감 고조",https://www.econovill.com/news/articleView.html?idxno=713010,
,LAUNCH,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,INVEST,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,ORDER,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,REGUL,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,LAUNCH,"정철동  LG디스플레이  사장 ""韓 디스플레이 미래 OLED…시장기대 부응, 실...",https://www.ziksir.com/news/articleView.html?idxno=106264,
,INVEST,"정철동  LG디스플레이  사장 ""韓 디스플레이 미래 OLED…시장기대 부응, 실...",https://www.ziksir.com/news/articleView.html?idxno=106264,
,LAUNCH,"LGD, OLED 중심 실적 자신감…정철동 ""기술로 中 추격 따돌릴 것""",https://www.ebn.co.kr/news/articleView.html?idxno=1680342,
,INVEST,"LGD, OLED 중심 실적 자신감…정철동 ""기술로 中 추격 따돌릴 것""",https://www.ebn.co.kr/news/articleView.html?idxno=1680342,
,LAUNCH,"[베스트&워스트] DI동일, 1000억 규모 주가조작 연루 의혹에 40% ‘털썩’",https://www.etoday.co.kr/news/view/2510834,
,INVEST,"[베스트&워스트] DI동일, 1000억 규모 주가조작 연루 의혹에 40% ‘털썩’",https://www.etoday.co.kr/news/view/2510834,
,LAUNCH,"""OLED가 답이다""  LG디스플레이 , 중국 추격 따돌리며 실적 반등",https://www.dailian.co.kr/news/view/1554649/?sc=Naver,
,INVEST,"""OLED가 답이다""  LG디스플레이 , 중국 추격 따돌리며 실적 반등",https://www.dailian.co.kr/news/view/1554649/?sc=Naver,
,INVEST,“중국 스파이 아니야?”…비자값 1.4억원으로 올린 트럼프의 속내는 [...,https://www.mk.co.kr/article/11427840,
,CERT,“중국 스파이 아니야?”…비자값 1.4억원으로 올린 트럼프의 속내는 [...,https://www.mk.co.kr/article/11427840,
,REGUL,“중국 스파이 아니야?”…비자값 1.4억원으로 올린 트럼프의 속내는 [...,https://www.mk.co.kr/article/11427840,
,LAUNCH,[AI의 역사] 82 페이스북 참전으로 더 치열해진 인재 쟁탈 전쟁 – AI 연...,https://www.aitimes.com/news/articleView.html?idxno=202791,
,INVEST,[AI의 역사] 82 페이스북 참전으로 더 치열해진 인재 쟁탈 전쟁 – AI 연...,https://www.aitimes.com/news/articleView.html?idxno=202791,
,LAUNCH,[신간] 벤츠에서 테슬라까지…'자동차에 관한 거의 모든 이야기',https://www.newsis.com/view/NISX20250926_0003346118,
,INVEST,[신간] 벤츠에서 테슬라까지…'자동차에 관한 거의 모든 이야기',https://www.newsis.com/view/NISX20250926_0003346118,
,LAUNCH,"[해외시황] 뉴욕증시, 예상치 부합한 물가지표에 반등…다우 0.65%↑",http://www.newsprime.co.kr/news/article.html?no=706146,
,INVEST,"[해외시황] 뉴욕증시, 예상치 부합한 물가지표에 반등…다우 0.65%↑",http://www.newsprime.co.kr/news/article.html?no=706146,
,LAUNCH,[OTT레이더] 프로야구 전설들의 무한도전…돌아온 ‘최강야구’,https://www.ddaily.co.kr/page/view/2025092709474476415,
,CERT,[OTT레이더] 프로야구 전설들의 무한도전…돌아온 ‘최강야구’,https://www.ddaily.co.kr/page/view/2025092709474476415,
,INVEST,"부자 1800명에 33조원 부유세?…佛, 세금 논쟁에 빠지다[딥다이브]",https://www.donga.com/news/Economy/article/all/20250926/132469663/1,
,INVEST,"실리콘밸리 VC들 ""매그니피센트7 오를 한인 스타트업 나올 것""",https://www.sedaily.com/NewsView/2GY2BZPSX2,
,LAUNCH,"유라테크, 점화부품 넘어 전기차 전장부품까지… 미래 준비 속도",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380866,
,REGUL,"유라테크, 점화부품 넘어 전기차 전장부품까지… 미래 준비 속도",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380866,
,LAUNCH,"프로야구, 잔여 일정 확정…포스트시즌 10월 5일 개막 유력",https://www.job-post.co.kr/news/articleView.html?idxno=180808,
,LAUNCH,"북한의 안러경중, 이재명 대통령의 대미-대중 외교전략은?",https://www.jejusori.net/news/articleView.html?idxno=439953,
,INVEST,"북한의 안러경중, 이재명 대통령의 대미-대중 외교전략은?",https://www.jejusori.net/news/articleView.html?idxno=439953,
,CERT,"북한의 안러경중, 이재명 대통령의 대미-대중 외교전략은?",https://www.jejusori.net/news/articleView.html?idxno=439953,
,INVEST,"이상일 용인특례시장, 처인구 시민과의 대화...""반도체 중심도시 도약,...",http://www.newsroad.co.kr/news/articleView.html?idxno=46499,
,CERT,"이상일 용인특례시장, 처인구 시민과의 대화...""반도체 중심도시 도약,...",http://www.newsroad.co.kr/news/articleView.html?idxno=46499,
,REGUL,"이상일 용인특례시장, 처인구 시민과의 대화...""반도체 중심도시 도약,...",http://www.newsroad.co.kr/news/articleView.html?idxno=46499,
,LAUNCH,"[단독 인터뷰] '토종 AI 칩' 리벨리온 수장 ""엔비디아와 격차부터 인정...",https://www.hankyung.com/article/202509269211i,
,INVEST,"[단독 인터뷰] '토종 AI 칩' 리벨리온 수장 ""엔비디아와 격차부터 인정...",https://www.hankyung.com/article/202509269211i,
,INVEST,"DB손보, 2조3000억에 美 포테그라 인수…韓 보험사 중 '역대 최대'",https://www.bloter.net/news/articleView.html?idxno=644762,
,LAUNCH,"HDC현산 ‘상봉 센트럴 아이파크’, 구름 인파에 분양 청신호",https://www.sedaily.com/NewsView/2GY2C92LX8,
,INVEST,"HDC현산 ‘상봉 센트럴 아이파크’, 구름 인파에 분양 청신호",https://www.sedaily.com/NewsView/2GY2C92LX8,
,REGUL,"HDC현산 ‘상봉 센트럴 아이파크’, 구름 인파에 분양 청신호",https://www.sedaily.com/NewsView/2GY2C92LX8,
,LAUNCH,"한동훈 죽을까 겁먹은 조선, 동아, 장시호와 변희재 등 불송치 보도 안...",https://www.mediawatch.kr/news/article.html?no=258147,
,LAUNCH,"LG 전자, 사우디 정부와 AI데이터센터 냉각솔루션 공급 논의",https://www.itbiznews.com/news/articleView.html?idxno=182000,
,PARTNERSHIP,"LG 전자, 사우디 정부와 AI데이터센터 냉각솔루션 공급 논의",https://www.itbiznews.com/news/articleView.html?idxno=182000,
,INVEST,"LG 전자, 사우디 정부와 AI데이터센터 냉각솔루션 공급 논의",https://www.itbiznews.com/news/articleView.html?idxno=182000,
,ORDER,"LG 전자, 사우디 정부와 AI데이터센터 냉각솔루션 공급 논의",https://www.itbiznews.com/news/articleView.html?idxno=182000,
,LAUNCH,2018년 발생 인도 ‘케랄라 대홍수’ 그린 '2018',https://www.mediapen.com/news/view/1045872,
,LAUNCH,"분명히 ""한화에 안 보여준다"" 했었는데…염경엽 감독 '톨허스트 등판' ...",https://www.xportsnews.com/article/2058737,
,CERT,"분명히 ""한화에 안 보여준다"" 했었는데…염경엽 감독 '톨허스트 등판' ...",https://www.xportsnews.com/article/2058737,
,LAUNCH,"LG , '엑사원' 시리즈 누적 800만 다운 눈앞...글로벌 인기 반열 올라",https://www.aitimes.com/news/articleView.html?idxno=202782,
,LAUNCH,메르세데스-벤츠 'CLE' 라인업 완성…고성능 AMG 쿠페 등장,https://view.asiae.co.kr/article/2025092622321715369,
,CERT,메르세데스-벤츠 'CLE' 라인업 완성…고성능 AMG 쿠페 등장,https://view.asiae.co.kr/article/2025092622321715369,
,LAUNCH,"아스크텍, 써멀테이크 'View 390 Air 미들타워 케이스' 출시",https://www.ilovepc.co.kr/news/articleView.html?idxno=56191,
