term,cur,prev,diff,ma7,z_like,total
oled,37,7,30,10.429,6.283,93
it,23,5,18,4.857,5.663,39
lg,28,11,17,9.143,4.686,73
삼성디스플레이,16,0,16,3.429,4.408,26
서밋,13,0,13,2.143,4.407,15
대세화,11,0,11,1.571,4.184,11
개최,15,3,12,3.857,3.759,47
선도,8,0,8,1.143,3.314,12
구광모,7,0,7,1.0,3.0,7
디스플레이,17,2,15,6.571,2.927,62
출시,17,7,10,6.571,2.927,62
kt,10,1,9,2.714,2.752,19
퀄컴,7,0,7,1.286,2.678,9
시니어,6,0,6,0.857,2.67,6
성료,7,2,5,1.429,2.538,12
ax,5,0,5,0.714,2.323,5
리밋,5,0,5,0.714,2.323,5
불공정,5,0,5,0.714,2.323,5
브레이커스,5,0,5,0.714,2.323,5
제로,5,0,5,0.714,2.323,5
타이베이서,5,0,5,0.714,2.323,5
장비,8,0,8,2.429,2.178,18
애플,7,3,4,1.857,2.177,16
삼성,18,14,4,9.571,2.059,89
삼성d,10,5,5,4.0,2.0,28
4배,4,0,4,0.571,1.953,4
96,4,0,4,0.571,1.953,4
ap시스템,4,0,4,0.571,1.953,4
tgs,4,0,4,0.571,1.953,4
개시,4,0,4,0.571,1.953,5
개의,4,0,4,0.571,1.953,4
검사,4,0,4,0.571,1.953,4
넷마블,4,0,4,0.571,1.953,4
논의,4,0,4,0.571,1.953,5
대만서,4,0,4,0.571,1.953,4
대죄,4,0,4,0.571,1.953,4
뱅가드,4,0,4,0.571,1.953,4
보도국,4,0,4,0.571,1.953,4
사장단,4,0,4,0.571,1.953,4
삼성과,4,0,4,0.571,1.953,4
소액결제,4,0,4,0.571,1.953,4
유동근,4,0,4,0.571,1.953,4
일곱,4,0,4,0.571,1.953,4
폐기해야,4,0,4,0.571,1.953,4
회의,4,0,4,0.571,1.953,6
무한,5,0,5,1.143,1.864,8
공급,4,0,4,0.714,1.781,11
조선,4,0,4,0.714,1.781,5
구자욱,4,1,3,0.714,1.781,5
lg디스플레이,6,0,6,2.143,1.565,40
3분기,3,0,3,0.429,1.554,6
53,3,0,3,0.429,1.554,3
clenox,3,0,3,0.429,1.554,3
eu에,3,0,3,0.429,1.554,3
origin,3,0,3,0.429,1.554,3
가속화,3,0,3,0.429,1.554,4
게임,3,0,3,0.429,1.554,5
디지털시장법,3,0,3,0.429,1.554,3
비전옥스,3,0,3,0.429,1.554,3
손성빈,3,0,3,0.429,1.554,3
신작,3,0,3,0.429,1.554,3
장인상,3,0,3,0.429,1.554,3
중대재해,3,0,3,0.429,1.554,3
차별도,3,0,3,0.429,1.554,3
키보드,3,0,3,0.429,1.554,3
파트너들과,3,0,3,0.429,1.554,3
흑자전환,3,0,3,0.429,1.554,4
메타,5,0,5,1.571,1.521,12
글래스,4,0,4,1.0,1.5,7
tv,12,5,7,6.714,1.472,56
시작,5,2,3,1.714,1.423,23
가격,3,0,3,0.571,1.383,4
제조업,3,0,3,0.571,1.383,4
2종,3,1,2,0.571,1.383,4
3연전,3,1,2,0.571,1.383,4
엔씨소프트,3,1,2,0.571,1.383,4
탑재,3,1,2,0.571,1.383,4
넘어,4,0,4,1.143,1.381,9
2025,19,7,12,12.857,1.34,118
앞두고,5,6,-1,1.857,1.33,14
실적,4,4,0,1.286,1.272,18
협력사,4,4,0,1.286,1.272,9
본격화,5,1,4,2.0,1.243,17
강화,6,5,1,2.714,1.241,31
고객,3,0,3,0.714,1.239,5
내년,3,0,3,0.714,1.239,10
생태계,3,0,3,0.714,1.239,7
스냅드래곤,3,0,3,0.714,1.239,5
공개,8,4,4,4.286,1.21,36
부고,4,0,4,1.429,1.171,10
14,2,0,2,0.286,1.117,2
1루를,2,0,2,0.286,1.117,2
1타점,2,0,2,0.286,1.117,2
2025서,2,0,2,0.286,1.117,3
28일,2,0,2,0.286,1.117,3
2루타,2,0,2,0.286,1.117,2
4matic,2,0,2,0.286,1.117,2
4년만에,2,0,2,0.286,1.117,2
5조,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
amd,2,0,2,0.286,1.117,2
amg,2,0,2,0.286,1.117,2
cbt,2,0,2,0.286,1.117,2
cle,2,0,2,0.286,1.117,2
cns,2,0,2,0.286,1.117,2
ela,2,0,2,0.286,1.117,2
esg,2,0,2,0.286,1.117,2
it용,2,0,2,0.286,1.117,2
k70,2,0,2,0.286,1.117,2
lg이노텍,2,0,2,0.286,1.117,2
rog,2,0,2,0.286,1.117,2
strix,2,0,2,0.286,1.117,2
ut,2,0,2,0.286,1.117,2
with,2,0,2,0.286,1.117,5
감독,2,0,2,0.286,1.117,2
감보아,2,0,2,0.286,1.117,2
개인맞춤형랩,2,0,2,0.286,1.117,2
경기도교육청,2,0,2,0.286,1.117,2
고주사율,2,0,2,0.286,1.117,2
공세,2,0,2,0.286,1.117,2
교육연구사,2,0,2,0.286,1.117,2
구광모의,2,0,2,0.286,1.117,2
국내외,2,0,2,0.286,1.117,2
기고,2,0,2,0.286,1.117,2
김태형,2,0,2,0.286,1.117,2
내달,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
도쿄게임쇼,2,0,2,0.286,1.117,2
동점,2,0,2,0.286,1.117,2
디바이스,2,0,2,0.286,1.117,2
롯데,2,0,2,0.286,1.117,2
류현진,2,0,2,0.286,1.117,2
리스크,2,0,2,0.286,1.117,2
맑음,2,0,2,0.286,1.117,2
맞춤,2,0,2,0.286,1.117,3
모인,2,0,2,0.286,1.117,2
문동주,2,0,2,0.286,1.117,2
미래나노텍,2,0,2,0.286,1.117,2
미래에셋증권,2,0,2,0.286,1.117,2
박찬형,2,0,2,0.286,1.117,2
밟았다,2,0,2,0.286,1.117,2
벤츠코리아,2,0,2,0.286,1.117,2
병살로,2,0,2,0.286,1.117,2
봄꽃만개,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
브랜드,2,0,2,0.286,1.117,2
서울데이터랩,2,0,2,0.286,1.117,2
선보여,2,0,2,0.286,1.117,3
선점,2,0,2,0.286,1.117,3
송치,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
순천시,2,0,2,0.286,1.117,2
스윙,2,0,2,0.286,1.117,2
시급,2,0,2,0.286,1.117,2
신한,2,0,2,0.286,1.117,2
신한투자,2,0,2,0.286,1.117,2
실점위기,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
안타,2,0,2,0.286,1.117,2
애사비,2,0,2,0.286,1.117,2
열어,2,0,2,0.286,1.117,3
원장,2,0,2,0.286,1.117,2
이렇게,2,0,2,0.286,1.117,2
자본,2,0,2,0.286,1.117,2
자원,2,0,2,0.286,1.117,2
잔고,2,0,2,0.286,1.117,2
장학사,2,0,2,0.286,1.117,2
제조,2,0,2,0.286,1.117,2
주문,2,0,2,0.286,1.117,3
중견,2,0,2,0.286,1.117,2
증시,2,0,2,0.286,1.117,7
지원센터와,2,0,2,0.286,1.117,2
징역,2,0,2,0.286,1.117,2
차장,2,0,2,0.286,1.117,2
차장대우,2,0,2,0.286,1.117,2
체결,2,0,2,0.286,1.117,7
친환경,2,0,2,0.286,1.117,10
쿠페,2,0,2,0.286,1.117,2
클레녹스,2,0,2,0.286,1.117,2
투입,2,0,2,0.286,1.117,2
폰세,2,0,2,0.286,1.117,2
해결,2,0,2,0.286,1.117,2
해킹에,2,0,2,0.286,1.117,2
협력사와,2,0,2,0.286,1.117,2
협력으로,2,0,2,0.286,1.117,2
홈클리닉,2,0,2,0.286,1.117,2
홈투카,2,0,2,0.286,1.117,2
환호,2,0,2,0.286,1.117,2
휴온스그룹,2,0,2,0.286,1.117,2
흥행에,2,0,2,0.286,1.117,2
xr,3,0,3,0.857,1.113,6
전환,3,0,3,0.857,1.113,10
품질,3,3,0,0.857,1.113,6
성장,4,0,4,1.571,1.078,13
마감,4,2,2,1.571,1.078,13
스마트폰,4,2,2,1.571,1.078,12
직접,3,0,3,1.0,1.0,7
아이폰,3,2,1,1.0,1.0,11
5세대,2,0,2,0.429,0.95,4
at,2,0,2,0.429,0.95,4
공략,2,0,2,0.429,0.95,6
그룹,2,0,2,0.429,0.95,3
깜짝,2,0,2,0.429,0.95,3
라인,2,0,2,0.429,0.95,4
사업,2,0,2,0.429,0.95,3
신기술,2,0,2,0.429,0.95,3
심사,2,0,2,0.429,0.95,3
아카데미,2,0,2,0.429,0.95,3
엘리트,2,0,2,0.429,0.95,3
예방,2,0,2,0.429,0.95,3
유튜브,2,0,2,0.429,0.95,3
철회,2,0,2,0.429,0.95,3
파트너,2,0,2,0.429,0.95,4
대세,2,1,1,0.429,0.95,3
에이수스,2,1,1,0.429,0.95,3
한화,2,1,1,0.429,0.95,3
희망,2,1,1,0.429,0.95,3
진출,3,1,2,1.143,0.898,11
중국,3,2,1,1.143,0.898,9
게이밍,4,5,-1,2.0,0.828,16
아이폰17,7,5,2,4.429,0.828,38
기반,2,0,2,0.571,0.814,9
기아,2,0,2,0.571,0.814,17
모니터,2,0,2,0.571,0.814,12
생물다양성,2,0,2,0.571,0.814,4
성남시,2,0,2,0.571,0.814,5
주말,2,0,2,0.571,0.814,4
청소년,2,0,2,0.571,0.814,4
캠페인,2,0,2,0.571,0.814,4
탐사,2,0,2,0.571,0.814,4
도약,2,1,1,0.571,0.814,8
돌파,2,1,1,0.571,0.814,8
폴더블,2,1,1,0.571,0.814,5
10주년,2,2,0,0.571,0.814,4
맥스,2,2,0,0.571,0.814,4
비전,2,2,0,0.571,0.814,5
서비스,2,2,0,0.571,0.814,4
포항시,2,2,0,0.571,0.814,4
흥행,3,3,0,1.286,0.803,10
커세어,3,1,2,1.429,0.716,10
프리미엄,3,1,2,1.429,0.716,10
노린다,2,0,2,0.714,0.697,5
들썩,2,0,2,0.714,0.697,5
인재,2,1,1,0.714,0.697,8
다시,2,3,-1,0.714,0.697,6
전시,2,3,-1,0.714,0.697,11
중심,2,3,-1,0.714,0.697,6
현대차,4,6,-2,2.286,0.682,16
아이비젼웍스,3,0,3,1.571,0.634,11
00,1,0,1,0.143,0.622,1
000만,1,0,1,0.143,0.622,1
013,1,0,1,0.143,0.622,1
110만원,1,0,1,0.143,0.622,1
15년,1,0,1,0.143,0.622,1
18,1,0,1,0.143,0.622,1
1859억원,1,0,1,0.143,0.622,1
1월,1,0,1,0.143,0.622,1
1위로,1,0,1,0.143,0.622,1
20,1,0,1,0.143,0.622,2
2000대,1,0,1,0.143,0.622,1
2025에서,1,0,1,0.143,0.622,1
20여,1,0,1,0.143,0.622,1
25일,1,0,1,0.143,0.622,1
2루까지,1,0,1,0.143,0.622,1
2명,1,0,1,0.143,0.622,1
2배,1,0,1,0.143,0.622,1
30,1,0,1,0.143,0.622,1
300,1,0,1,0.143,0.622,1
30년,1,0,1,0.143,0.622,2
3470대,1,0,1,0.143,0.622,1
35조7000억원,1,0,1,0.143,0.622,1
380억,1,0,1,0.143,0.622,1
390,1,0,1,0.143,0.622,1
3d,1,0,1,0.143,0.622,1
3곡,1,0,1,0.143,0.622,1
3년후,1,0,1,0.143,0.622,1
3호,1,0,1,0.143,0.622,1
40례,1,0,1,0.143,0.622,1
40명에,1,0,1,0.143,0.622,1
46억원,1,0,1,0.143,0.622,1
4년,1,0,1,0.143,0.622,3
4년치,1,0,1,0.143,0.622,1
4분기,1,0,1,0.143,0.622,1
4편,1,0,1,0.143,0.622,1
5g,1,0,1,0.143,0.622,1
600일,1,0,1,0.143,0.622,1
62만원에,1,0,1,0.143,0.622,1
6g,1,0,1,0.143,0.622,1
6g용,1,0,1,0.143,0.622,1
6년간,1,0,1,0.143,0.622,1
70대,1,0,1,0.143,0.622,1
