term,cur,prev,diff,ma7,z_like,total
company,3,0,3,0.429,1.554,3
power,3,0,3,0.429,1.554,3
trump,3,0,3,0.429,1.554,7
경신,3,0,3,0.429,1.554,9
공제,3,0,3,0.429,1.554,3
세액,3,0,3,0.429,1.554,3
세액공제,3,0,3,0.429,1.554,3
세제,3,0,3,0.429,1.554,3
한목소리,3,0,3,0.429,1.554,3
is,3,0,3,0.571,1.383,6
기반,3,0,3,0.714,1.239,10
폴더블,3,1,2,0.714,1.239,6
2000대,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
amd,2,0,2,0.286,1.117,2
hbm4,2,0,2,0.286,1.117,8
lg이노텍,2,0,2,0.286,1.117,2
to,2,0,2,0.286,1.117,5
가속,2,0,2,0.286,1.117,2
국내외,2,0,2,0.286,1.117,2
기간,2,0,2,0.286,1.117,2
기고,2,0,2,0.286,1.117,2
늘고,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
시급,2,0,2,0.286,1.117,2
신고가,2,0,2,0.286,1.117,8
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
저가,2,0,2,0.286,1.117,2
증시,2,0,2,0.286,1.117,7
초격차,2,0,2,0.286,1.117,2
추월,2,0,2,0.286,1.117,2
카카오,2,0,2,0.286,1.117,2
특별법,2,0,2,0.286,1.117,2
호랑이,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
확대를,2,0,2,0.286,1.117,2
집중,3,2,1,1.0,1.0,9
korea,2,0,2,0.429,0.95,3
of,2,0,2,0.429,0.95,4
제도,2,0,2,0.429,0.95,3
기대감,3,1,2,1.143,0.898,8
개편,2,0,2,0.571,0.814,5
모니터,2,0,2,0.571,0.814,12
방송,2,1,1,0.571,0.814,4
선택과,2,0,2,0.571,0.814,4
없다,2,2,0,0.571,0.814,4
예고,2,0,2,0.571,0.814,4
육성,2,2,0,0.571,0.814,7
최주선,2,0,2,0.571,0.814,4
추격,2,0,2,0.571,0.814,4
추석맞이,2,2,0,0.571,0.814,4
애플,3,3,0,1.286,0.803,12
흥행,3,3,0,1.286,0.803,10
