term,cur,prev,diff,ma7,z_like,total
진출,4,1,3,1.286,1.272,12
장비,5,0,5,2.0,1.243,15
기반,3,0,3,0.714,1.239,10
대전환,3,2,1,0.714,1.239,5
모니터,3,0,3,0.714,1.239,13
폴더블,3,1,2,0.714,1.239,6
애플,4,3,1,1.429,1.171,13
흥행,4,3,1,1.429,1.171,11
11월,2,0,2,0.286,1.117,2
145억원,2,0,2,0.286,1.117,2
150여대,2,0,2,0.286,1.117,2
2026,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,5
4분기,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
amd,2,0,2,0.286,1.117,2
ces,2,0,2,0.286,1.117,2
esg,2,0,2,0.286,1.117,2
lg이노텍,2,0,2,0.286,1.117,2
payment,2,0,2,0.286,1.117,2
up,2,0,2,0.286,1.117,2
개관,2,0,2,0.286,1.117,3
개소,2,0,2,0.286,1.117,3
거점,2,0,2,0.286,1.117,2
격오지,2,0,2,0.286,1.117,2
경고,2,0,2,0.286,1.117,3
고발,2,0,2,0.286,1.117,2
관람객,2,0,2,0.286,1.117,3
국내외,2,0,2,0.286,1.117,2
군인,2,0,2,0.286,1.117,2
귀국,2,0,2,0.286,1.117,3
규모,2,0,2,0.286,1.117,2
내달,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
롯데하이마트,2,0,2,0.286,1.117,2
마감시황,2,0,2,0.286,1.117,3
말까지,2,0,2,0.286,1.117,2
맑음,2,0,2,0.286,1.117,2
매출,2,0,2,0.286,1.117,2
미국서학개미,2,0,2,0.286,1.117,2
미래나노텍,2,0,2,0.286,1.117,2
배터리,2,0,2,0.286,1.117,2
병원물류,2,0,2,0.286,1.117,2
부담,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
사용연한,2,0,2,0.286,1.117,2
사장,2,0,2,0.286,1.117,3
살루스케어,2,0,2,0.286,1.117,2
삼성운용,2,0,2,0.286,1.117,2
선도,2,0,2,0.286,1.117,6
세일,2,0,2,0.286,1.117,2
세제,2,0,2,0.286,1.117,2
소비쿠폰,2,0,2,0.286,1.117,2
송치,2,0,2,0.286,1.117,2
스타벅스,2,0,2,0.286,1.117,2
신사업부,2,0,2,0.286,1.117,2
신한,2,0,2,0.286,1.117,2
아동,2,0,2,0.286,1.117,3
아산탕정,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
약진,2,0,2,0.286,1.117,2
업무협약,2,0,2,0.286,1.117,4
외국인,2,0,2,0.286,1.117,7
유입,2,0,2,0.286,1.117,2
재개,2,0,2,0.286,1.117,2
제조기업,2,0,2,0.286,1.117,2
주가동향,2,0,2,0.286,1.117,2
주간거래,2,0,2,0.286,1.117,2
중국이,2,0,2,0.286,1.117,2
증시,2,0,2,0.286,1.117,7
지난,2,0,2,0.286,1.117,2
지역상생,2,0,2,0.286,1.117,2
초격차,2,0,2,0.286,1.117,2
추월,2,0,2,0.286,1.117,2
충남,2,0,2,0.286,1.117,2
카카오,2,0,2,0.286,1.117,2
통했다,2,0,2,0.286,1.117,3
퍼스트레이디,2,0,2,0.286,1.117,2
플라잉닥터스,2,0,2,0.286,1.117,2
한국전력,2,0,2,0.286,1.117,2
할인전,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
확장,2,0,2,0.286,1.117,4
후퇴,2,0,2,0.286,1.117,2
흥행에,2,0,2,0.286,1.117,2
적자,3,2,1,0.857,1.113,6
전환,3,0,3,0.857,1.113,10
판매,3,1,2,0.857,1.113,6
대상,3,3,0,1.0,1.0,8
안경,3,0,3,1.0,1.0,8
etf,2,1,1,0.429,0.95,5
광고,2,1,1,0.429,0.95,3
기자수첩,2,1,1,0.429,0.95,3
누가,2,0,2,0.429,0.95,4
늘린다,2,0,2,0.429,0.95,3
다른,2,0,2,0.429,0.95,3
돌파구,2,0,2,0.429,0.95,4
반전,2,0,2,0.429,0.95,3
분수령,2,1,1,0.429,0.95,3
오픈,2,0,2,0.429,0.95,9
음모론,2,0,2,0.429,0.95,3
컨설팅,2,0,2,0.429,0.95,3
페스타,2,1,1,0.429,0.95,3
평가,2,1,1,0.429,0.95,3
중국,3,2,1,1.143,0.898,9
진행,3,4,-1,1.143,0.898,10
10주년,2,2,0,0.571,0.814,4
50,2,0,2,0.571,0.814,9
강세,2,2,0,0.571,0.814,11
경쟁,2,0,2,0.571,0.814,6
구금,2,2,0,0.571,0.814,4
더벨,2,1,1,0.571,0.814,5
도약,2,1,1,0.571,0.814,8
동반,2,0,2,0.571,0.814,11
맥스,2,2,0,0.571,0.814,4
복귀,2,0,2,0.571,0.814,4
서밋,2,0,2,0.571,0.814,4
선택과,2,0,2,0.571,0.814,4
아산캠퍼스,2,0,2,0.571,0.814,4
전체,2,0,2,0.571,0.814,5
점유율,2,0,2,0.571,0.814,7
청소년,2,0,2,0.571,0.814,4
최주선,2,0,2,0.571,0.814,4
추격,2,0,2,0.571,0.814,4
확산,2,0,2,0.571,0.814,4
조희대,3,3,0,1.286,0.803,9
