term,cur,prev,diff,ma7,z_like,total
디스플레이,23,2,21,7.429,4.18,68
oled,22,7,15,8.286,3.536,78
lg디스플레이,11,0,11,2.857,3.027,45
고려아연,7,0,7,1.0,3.0,7
ai,24,8,16,11.286,2.917,137
kt,10,1,9,2.714,2.752,19
출시,16,7,9,6.429,2.707,61
it자산,6,0,6,0.857,2.67,6
기부,6,0,6,0.857,2.67,7
발광재료,6,0,6,0.857,2.67,6
탑재,6,1,5,1.0,2.5,7
메타,8,0,8,2.0,2.485,15
교육,6,0,6,1.143,2.348,9
내년,6,0,6,1.143,2.348,13
경영닥터제,5,0,5,0.714,2.323,5
발대식,5,0,5,0.714,2.323,5
본격화,8,1,7,2.429,2.178,20
기대,7,1,6,2.0,2.071,20
2기,4,0,4,0.571,1.953,4
루벤티스,4,0,4,0.571,1.953,4
우위,4,0,4,0.571,1.953,4
맞춤형,4,0,4,0.714,1.781,10
파트너,4,0,4,0.714,1.781,6
성장,6,0,6,1.857,1.753,15
삼성,16,14,2,9.286,1.659,87
lg,13,11,2,7.0,1.646,58
선정,4,0,4,0.857,1.632,9
퀄컴,4,0,4,0.857,1.632,6
서비스,4,2,2,0.857,1.632,6
기대감,5,1,4,1.429,1.627,10
개최,7,3,4,2.714,1.619,39
아이폰17,10,5,5,4.857,1.605,41
14,3,0,3,0.429,1.554,3
29일,3,0,3,0.429,1.554,3
4년만에,3,0,3,0.429,1.554,3
500hz,3,0,3,0.429,1.554,3
799달러,3,0,3,0.429,1.554,3
aoc,3,0,3,0.429,1.554,3
q27g4kd,3,0,3,0.429,1.554,3
to,3,0,3,0.429,1.554,6
검토,3,0,3,0.429,1.554,4
격차,3,0,3,0.429,1.554,3
견본주택,3,0,3,0.429,1.554,3
동일하이빌,3,0,3,0.429,1.554,3
롯데장학재단,3,0,3,0.429,1.554,3
보잉,3,0,3,0.429,1.554,3
보잉코리아,3,0,3,0.429,1.554,3
사피엔반도체,3,0,3,0.429,1.554,3
소액결제,3,0,3,0.429,1.554,3
수혜,3,0,3,0.429,1.554,3
신한투자,3,0,3,0.429,1.554,3
실천,3,0,3,0.429,1.554,3
알파스캔,3,0,3,0.429,1.554,3
에미상,3,0,3,0.429,1.554,3
이사회,3,0,3,0.429,1.554,3
자원순환,3,0,3,0.429,1.554,3
정보취약계층에,3,0,3,0.429,1.554,3
중소,3,0,3,0.429,1.554,3
카드,3,0,3,0.429,1.554,3
파크레인,3,0,3,0.429,1.554,3
피해,3,0,3,0.429,1.554,4
한경협,3,0,3,0.429,1.554,3
한국인,3,0,3,0.429,1.554,3
흑자전환,3,0,3,0.429,1.554,4
전쟁,5,0,5,1.571,1.521,11
글래스,4,0,4,1.0,1.5,7
전자,4,3,1,1.0,1.5,7
스마트폰,5,2,3,1.714,1.423,13
26일,3,0,3,0.571,1.383,4
가격,3,0,3,0.571,1.383,4
개발,3,0,3,0.571,1.383,7
개선,3,0,3,0.571,1.383,4
공략,3,0,3,0.571,1.383,7
사업,3,0,3,0.571,1.383,4
온라인,3,0,3,0.571,1.383,4
패널,3,0,3,0.571,1.383,7
해소,3,0,3,0.571,1.383,4
kodex,3,1,2,0.571,1.383,5
청문회,3,1,2,0.571,1.383,4
본격,4,1,3,1.143,1.381,10
삼성sdi,4,2,2,1.143,1.381,8
아이폰,4,2,2,1.143,1.381,12
삼성디스플레이,5,0,5,1.857,1.33,15
진출,4,1,3,1.286,1.272,12
실적,4,4,0,1.286,1.272,18
장비,5,0,5,2.0,1.243,15
기반,3,0,3,0.714,1.239,10
모니터,3,0,3,0.714,1.239,13
폴더블,3,1,2,0.714,1.239,6
대전환,3,2,1,0.714,1.239,5
애플,4,3,1,1.429,1.171,13
흥행,4,3,1,1.429,1.171,11
11월,2,0,2,0.286,1.117,2
145억원,2,0,2,0.286,1.117,2
150여대,2,0,2,0.286,1.117,2
2026,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,5
4분기,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
amd,2,0,2,0.286,1.117,2
ces,2,0,2,0.286,1.117,2
esg,2,0,2,0.286,1.117,2
lg이노텍,2,0,2,0.286,1.117,2
payment,2,0,2,0.286,1.117,2
up,2,0,2,0.286,1.117,2
개관,2,0,2,0.286,1.117,3
개소,2,0,2,0.286,1.117,3
거점,2,0,2,0.286,1.117,2
격오지,2,0,2,0.286,1.117,2
경고,2,0,2,0.286,1.117,3
고발,2,0,2,0.286,1.117,2
관람객,2,0,2,0.286,1.117,3
국내외,2,0,2,0.286,1.117,2
군인,2,0,2,0.286,1.117,2
귀국,2,0,2,0.286,1.117,3
규모,2,0,2,0.286,1.117,2
내달,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
롯데하이마트,2,0,2,0.286,1.117,2
마감시황,2,0,2,0.286,1.117,3
말까지,2,0,2,0.286,1.117,2
맑음,2,0,2,0.286,1.117,2
매출,2,0,2,0.286,1.117,2
미국서학개미,2,0,2,0.286,1.117,2
미래나노텍,2,0,2,0.286,1.117,2
배터리,2,0,2,0.286,1.117,2
병원물류,2,0,2,0.286,1.117,2
부담,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
사용연한,2,0,2,0.286,1.117,2
사장,2,0,2,0.286,1.117,3
살루스케어,2,0,2,0.286,1.117,2
삼성운용,2,0,2,0.286,1.117,2
선도,2,0,2,0.286,1.117,6
세일,2,0,2,0.286,1.117,2
세제,2,0,2,0.286,1.117,2
소비쿠폰,2,0,2,0.286,1.117,2
송치,2,0,2,0.286,1.117,2
스타벅스,2,0,2,0.286,1.117,2
신사업부,2,0,2,0.286,1.117,2
신한,2,0,2,0.286,1.117,2
아동,2,0,2,0.286,1.117,3
아산탕정,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
약진,2,0,2,0.286,1.117,2
업무협약,2,0,2,0.286,1.117,4
외국인,2,0,2,0.286,1.117,7
유입,2,0,2,0.286,1.117,2
재개,2,0,2,0.286,1.117,2
제조기업,2,0,2,0.286,1.117,2
주가동향,2,0,2,0.286,1.117,2
주간거래,2,0,2,0.286,1.117,2
중국이,2,0,2,0.286,1.117,2
증시,2,0,2,0.286,1.117,7
지난,2,0,2,0.286,1.117,2
지역상생,2,0,2,0.286,1.117,2
초격차,2,0,2,0.286,1.117,2
추월,2,0,2,0.286,1.117,2
충남,2,0,2,0.286,1.117,2
카카오,2,0,2,0.286,1.117,2
통했다,2,0,2,0.286,1.117,3
퍼스트레이디,2,0,2,0.286,1.117,2
플라잉닥터스,2,0,2,0.286,1.117,2
한국전력,2,0,2,0.286,1.117,2
할인전,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
확장,2,0,2,0.286,1.117,4
후퇴,2,0,2,0.286,1.117,2
흥행에,2,0,2,0.286,1.117,2
공식,3,0,3,0.857,1.113,18
전환,3,0,3,0.857,1.113,10
판매,3,1,2,0.857,1.113,6
적자,3,2,1,0.857,1.113,6
안경,3,0,3,1.0,1.0,8
대상,3,3,0,1.0,1.0,8
세계,4,0,4,1.714,0.99,17
지원,6,4,2,3.286,0.965,25
누가,2,0,2,0.429,0.95,4
늘린다,2,0,2,0.429,0.95,3
다른,2,0,2,0.429,0.95,3
돌파구,2,0,2,0.429,0.95,4
반전,2,0,2,0.429,0.95,3
오픈,2,0,2,0.429,0.95,9
음모론,2,0,2,0.429,0.95,3
컨설팅,2,0,2,0.429,0.95,3
etf,2,1,1,0.429,0.95,5
광고,2,1,1,0.429,0.95,3
기자수첩,2,1,1,0.429,0.95,3
분수령,2,1,1,0.429,0.95,3
페스타,2,1,1,0.429,0.95,3
평가,2,1,1,0.429,0.95,3
강화,5,5,0,2.571,0.933,30
투자,4,1,3,1.857,0.907,18
중국,3,2,1,1.143,0.898,9
진행,3,4,-1,1.143,0.898,10
50,2,0,2,0.571,0.814,9
경쟁,2,0,2,0.571,0.814,6
동반,2,0,2,0.571,0.814,11
복귀,2,0,2,0.571,0.814,4
서밋,2,0,2,0.571,0.814,4
선택과,2,0,2,0.571,0.814,4
아산캠퍼스,2,0,2,0.571,0.814,4
전체,2,0,2,0.571,0.814,5
점유율,2,0,2,0.571,0.814,7
청소년,2,0,2,0.571,0.814,4
최주선,2,0,2,0.571,0.814,4
추격,2,0,2,0.571,0.814,4
확산,2,0,2,0.571,0.814,4
더벨,2,1,1,0.571,0.814,5
도약,2,1,1,0.571,0.814,8
10주년,2,2,0,0.571,0.814,4
강세,2,2,0,0.571,0.814,11
구금,2,2,0,0.571,0.814,4
맥스,2,2,0,0.571,0.814,4
조희대,3,3,0,1.286,0.803,9
2025년,2,0,2,0.714,0.697,6
들썩,2,0,2,0.714,0.697,5
무한,2,0,2,0.714,0.697,5
장애,2,0,2,0.714,0.697,5
최고치,2,0,2,0.714,0.697,5
플랫폼,2,0,2,0.714,0.697,7
24일,2,1,1,0.714,0.697,6
인재,2,1,1,0.714,0.697,8
주가,2,1,1,0.714,0.697,11
in,2,2,0,0.714,0.697,10
리포트,2,2,0,0.714,0.697,14
부품사들,2,2,0,0.714,0.697,5
특징주,2,2,0,0.714,0.697,24
공개,6,4,2,4.0,0.667,34
9월,6,6,0,4.0,0.667,33
10조는,1,0,1,0.143,0.622,1
110만원,1,0,1,0.143,0.622,1
1200세대,1,0,1,0.143,0.622,1
1397,1,0,1,0.143,0.622,1
144건,1,0,1,0.143,0.622,1
145억,1,0,1,0.143,0.622,1
150개,1,0,1,0.143,0.622,1
150대,1,0,1,0.143,0.622,1
150여,1,0,1,0.143,0.622,1
15년,1,0,1,0.143,0.622,1
16개,1,0,1,0.143,0.622,1
190억원,1,0,1,0.143,0.622,1
1년간,1,0,1,0.143,0.622,1
1단지,1,0,1,0.143,0.622,1
1억2000만원,1,0,1,0.143,0.622,1
1월,1,0,1,0.143,0.622,1
1일,1,0,1,0.143,0.622,1
1조원,1,0,1,0.143,0.622,1
20,1,0,1,0.143,0.622,2
2000대,1,0,1,0.143,0.622,1
200억원,1,0,1,0.143,0.622,1
202,1,0,1,0.143,0.622,1
2025에서,1,0,1,0.143,0.622,1
2026년까지,1,0,1,0.143,0.622,1
2026년형,1,0,1,0.143,0.622,2
22일까지,1,0,1,0.143,0.622,1
23,1,0,1,0.143,0.622,1
23일부터,1,0,1,0.143,0.622,1
25일,1,0,1,0.143,0.622,1
27akp10,1,0,1,0.143,0.622,1
2나노,1,0,1,0.143,0.622,1
2단지포함,1,0,1,0.143,0.622,1
2세대,1,0,1,0.143,0.622,1
2차,1,0,1,0.143,0.622,1
30,1,0,1,0.143,0.622,1
300여,1,0,1,0.143,0.622,1
30일부터,1,0,1,0.143,0.622,1
310개,1,0,1,0.143,0.622,1
33,1,0,1,0.143,0.622,1
3470선,1,0,1,0.143,0.622,1
3472,1,0,1,0.143,0.622,1
3500선,1,0,1,0.143,0.622,1
35조7000억원,1,0,1,0.143,0.622,1
380조원,1,0,1,0.143,0.622,1
3년후,1,0,1,0.143,0.622,1
3파전,1,0,1,0.143,0.622,1
40,1,0,1,0.143,0.622,3
43,1,0,1,0.143,0.622,1
46억원,1,0,1,0.143,0.622,1
470대,1,0,1,0.143,0.622,1
4조원,1,0,1,0.143,0.622,1
53,1,0,1,0.143,0.622,1
5g,1,0,1,0.143,0.622,1
5명,1,0,1,0.143,0.622,1
5배로,1,0,1,0.143,0.622,1
5원,1,0,1,0.143,0.622,1
5위,1,0,1,0.143,0.622,1
5주,1,0,1,0.143,0.622,1
60,1,0,1,0.143,0.622,1
62만원에,1,0,1,0.143,0.622,1
632억,1,0,1,0.143,0.622,1
6g,1,0,1,0.143,0.622,1
71만,1,0,1,0.143,0.622,1
75년,1,0,1,0.143,0.622,1
75주년,1,0,1,0.143,0.622,1
799달러부터,1,0,1,0.143,0.622,1
7명,1,0,1,0.143,0.622,1
80인치,1,0,1,0.143,0.622,1
