term,cur,prev,diff,ma7,z_like,total
로운,5,0,5,0.714,2.323,5
탁류,5,0,5,0.714,2.323,5
전자,6,3,3,1.286,2.209,9
박서함,4,0,4,0.571,1.953,4
한국레노버,4,0,4,0.714,1.781,5
고2,5,4,1,1.286,1.741,9
리전,5,4,1,1.286,1.741,9
서비스,4,2,2,0.857,1.632,6
출시,11,7,4,5.714,1.559,56
60,3,0,3,0.429,1.554,3
디즈니,3,0,3,0.429,1.554,3
매립,3,0,3,0.429,1.554,3
사극,3,0,3,0.429,1.554,3
신예은,3,0,3,0.429,1.554,3
온양온천역,3,0,3,0.429,1.554,3
인증,3,0,3,0.429,1.554,6
장중,3,0,3,0.429,1.554,5
제로,3,0,3,0.429,1.554,3
터치,3,0,3,0.429,1.554,3
폐기물,3,0,3,0.429,1.554,3
가격,3,0,3,0.571,1.383,4
지속,3,1,2,0.571,1.383,10
청문회,3,1,2,0.571,1.383,4
개최,6,3,3,2.571,1.317,38
코스피,4,4,0,1.286,1.272,18
메타,4,0,4,1.429,1.171,11
차세대,6,3,3,2.857,1.168,27
after,2,0,2,0.286,1.117,3
cpg,2,0,2,0.286,1.117,2
day,2,0,2,0.286,1.117,2
hbm4,2,0,2,0.286,1.117,8
kddf,2,0,2,0.286,1.117,2
to,2,0,2,0.286,1.117,5
강력해진,2,0,2,0.286,1.117,2
개시,2,0,2,0.286,1.117,3
게임,2,0,2,0.286,1.117,4
국제표준,2,0,2,0.286,1.117,2
금성백조,2,0,2,0.286,1.117,2
놓고,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
대단지,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
맞이,2,0,2,0.286,1.117,2
멈추지,2,0,2,0.286,1.117,2
뭉쳤다,2,0,2,0.286,1.117,2
미술,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
부품주,2,0,2,0.286,1.117,2
블루밍,2,0,2,0.286,1.117,2
수혜,2,0,2,0.286,1.117,2
시급,2,0,2,0.286,1.117,2
신고가,2,0,2,0.286,1.117,8
심포지엄,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
앞둔,2,0,2,0.286,1.117,2
입대,2,0,2,0.286,1.117,2
차별화,2,0,2,0.286,1.117,5
초격차,2,0,2,0.286,1.117,2
카카오톡,2,0,2,0.286,1.117,2
플래티넘,2,0,2,0.286,1.117,2
한층,2,0,2,0.286,1.117,2
화면,2,0,2,0.286,1.117,2
공식,3,0,3,0.857,1.113,18
글래스,3,0,3,0.857,1.113,6
목표가,3,0,3,1.0,1.0,9
아이폰,3,2,1,1.0,1.0,11
집중,3,2,1,1.0,1.0,9
사업,2,0,2,0.429,0.95,3
사업장,2,0,2,0.429,0.95,4
콧노래,2,0,2,0.429,0.95,3
kb증권,2,1,1,0.429,0.95,4
탑재,2,1,1,0.429,0.95,3
lg디스플레이,4,0,4,1.857,0.907,38
진출,3,1,2,1.143,0.898,11
선택과,2,0,2,0.571,0.814,4
예고,2,0,2,0.571,0.814,4
최주선,2,0,2,0.571,0.814,4
폴더블,2,1,1,0.571,0.814,5
돌아온,2,2,0,0.571,0.814,5
맥스,2,2,0,0.571,0.814,4
수요,2,2,0,0.571,0.814,4
차량,2,2,0,0.571,0.814,4
최초,2,2,0,0.571,0.814,7
핸드헬드,2,2,0,0.571,0.814,9
휴대용,2,2,0,0.571,0.814,4
애플,3,3,0,1.286,0.803,12
최고치,2,0,2,0.714,0.697,5
특별,2,0,2,0.714,0.697,6
도전,2,2,0,0.714,0.697,5
특징주,2,2,0,0.714,0.697,24
추석,4,9,-5,2.286,0.682,18
삼성전자,10,7,3,7.571,0.647,72
앞두고,3,6,-3,1.571,0.634,12
1000가구,1,0,1,0.143,0.622,1
10만전자,1,0,1,0.143,0.622,1
10배,1,0,1,0.143,0.622,1
110만원,1,0,1,0.143,0.622,1
14,1,0,1,0.143,0.622,1
15년,1,0,1,0.143,0.622,1
15년만에,1,0,1,0.143,0.622,1
16,1,0,1,0.143,0.622,2
20,1,0,1,0.143,0.622,2
200세대,1,0,1,0.143,0.622,1
2025에서,1,0,1,0.143,0.622,1
2026년형,1,0,1,0.143,0.622,2
23,1,0,1,0.143,0.622,1
23일,1,0,1,0.143,0.622,1
256gb,1,0,1,0.143,0.622,1
25일,1,0,1,0.143,0.622,1
2차,1,0,1,0.143,0.622,1
300만,1,0,1,0.143,0.622,1
3490선,1,0,1,0.143,0.622,1
3분기,1,0,1,0.143,0.622,4
3위,1,0,1,0.143,0.622,2
3종,1,0,1,0.143,0.622,1
3호,1,0,1,0.143,0.622,1
42주,1,0,1,0.143,0.622,1
47만,1,0,1,0.143,0.622,1
4년만에,1,0,1,0.143,0.622,1
500만,1,0,1,0.143,0.622,1
500원,1,0,1,0.143,0.622,1
52주,1,0,1,0.143,0.622,1
596만,1,0,1,0.143,0.622,1
83층,1,0,1,0.143,0.622,1
84,1,0,1,0.143,0.622,1
9만,1,0,1,0.143,0.622,1
9만원,1,0,1,0.143,0.622,1
9만전자,1,0,1,0.143,0.622,1
a6,1,0,1,0.143,0.622,1
advance,1,0,1,0.143,0.622,1
against,1,0,1,0.143,0.622,1
amd,1,0,1,0.143,0.622,1
amid,1,0,1,0.143,0.622,1
another,1,0,1,0.143,0.622,1
awd,1,0,1,0.143,0.622,1
bnk부산은행,1,0,1,0.143,0.622,1
breaches,1,0,1,0.143,0.622,1
card,1,0,1,0.143,0.622,1
cas,1,0,1,0.143,0.622,1
challenges,1,0,1,0.143,0.622,1
citing,1,0,1,0.143,0.622,1
cj온스타일,1,0,1,0.143,0.622,1
cns,1,0,1,0.143,0.622,1
confirms,1,0,1,0.143,0.622,1
countermeasures,1,0,1,0.143,0.622,1
crackdown,1,0,1,0.143,0.622,2
cyber,1,0,1,0.143,0.622,1
data,1,0,1,0.143,0.622,1
detention,1,0,1,0.143,0.622,1
diego,1,0,1,0.143,0.622,1
diverging,1,0,1,0.143,0.622,1
etf본부장,1,0,1,0.143,0.622,1
et특징주,1,0,1,0.143,0.622,3
expands,1,0,1,0.143,0.622,1
fda,1,0,1,0.143,0.622,1
gov,1,0,1,0.143,0.622,1
government,1,0,1,0.143,0.622,1
hack,1,0,1,0.143,0.622,1
hacking,1,0,1,0.143,0.622,1
hybrid,1,0,1,0.143,0.622,1
hyundai,1,0,1,0.143,0.622,1
iot,1,0,1,0.143,0.622,1
it시스템,1,0,1,0.143,0.622,1
kgm,1,0,1,0.143,0.622,1
kg모빌리티,1,0,1,0.143,0.622,1
kidney,1,0,1,0.143,0.622,1
krx300,1,0,1,0.143,0.622,1
k기업,1,0,1,0.143,0.622,1
k배터리,1,0,1,0.143,0.622,1
lawmakers,1,0,1,0.143,0.622,1
lee,1,0,1,0.143,0.622,1
legislation,1,0,1,0.143,0.622,1
lgd는,1,0,1,0.143,0.622,1
lg의,1,0,1,0.143,0.622,1
lg이노텍,1,0,1,0.143,0.622,1
lg화학,1,0,1,0.143,0.622,1
lineup,1,0,1,0.143,0.622,1
lotte,1,0,1,0.143,0.622,1
mds테크,1,0,1,0.143,0.622,1
mere,1,0,1,0.143,0.622,1
micro,1,0,1,0.143,0.622,1
motor,1,0,1,0.143,0.622,1
outlook,1,0,1,0.143,0.622,1
partners,1,0,1,0.143,0.622,1
payment,1,0,1,0.143,0.622,1
pledges,1,0,1,0.143,0.622,1
pushes,1,0,1,0.143,0.622,1
reform,1,0,1,0.143,0.622,1
reshape,1,0,1,0.143,0.622,1
robotic,1,0,1,0.143,0.622,1
roen,1,0,1,0.143,0.622,1
samsung,1,0,1,0.143,0.622,2
san,1,0,1,0.143,0.622,1
scam,1,0,1,0.143,0.622,1
sos,1,0,1,0.143,0.622,1
stone,1,0,1,0.143,0.622,1
storm,1,0,1,0.143,0.622,1
strategies,1,0,1,0.143,0.622,1
surgical,1,0,1,0.143,0.622,1
sw,1,0,1,0.143,0.622,2
sweeping,1,0,1,0.143,0.622,1
system,1,0,1,0.143,0.622,1
tariff,1,0,1,0.143,0.622,1
uc,1,0,1,0.143,0.622,1
ul솔루션즈,1,0,1,0.143,0.622,1
unveils,1,0,1,0.143,0.622,1
urges,1,0,1,0.143,0.622,1
us,1,0,1,0.143,0.622,3
visa,1,0,1,0.143,0.622,1
weeks,1,0,1,0.143,0.622,1
with,1,0,1,0.143,0.622,4
wlfi,1,0,1,0.143,0.622,1
worker,1,0,1,0.143,0.622,1
workweek,1,0,1,0.143,0.622,1
xr의,1,0,1,0.143,0.622,1
ys컴퍼니,1,0,1,0.143,0.622,1
ytn,1,0,1,0.143,0.622,1
zombie,1,0,1,0.143,0.622,1
가득한,1,0,1,0.143,0.622,1
가시권,1,0,1,0.143,0.622,1
간담회,1,0,1,0.143,0.622,1
간사하세요,1,0,1,0.143,0.622,1
개미,1,0,1,0.143,0.622,1
거래량,1,0,1,0.143,0.622,2
건강지원,1,0,1,0.143,0.622,1
검토,1,0,1,0.143,0.622,2
격돌,1,0,1,0.143,0.622,1
견본주택,1,0,1,0.143,0.622,1
경신,1,0,1,0.143,0.622,7
경영진,1,0,1,0.143,0.622,1
경쟁시대,1,0,1,0.143,0.622,1
경쟁자,1,0,1,0.143,0.622,1
경제읽기,1,0,1,0.143,0.622,1
고령자,1,0,1,0.143,0.622,1
고민,1,0,1,0.143,0.622,1
고부가,1,0,1,0.143,0.622,1
골칫,1,0,1,0.143,0.622,1
공간,1,0,1,0.143,0.622,1
공공데이터,1,0,1,0.143,0.622,1
공기업,1,0,1,0.143,0.622,4
공동개발,1,0,1,0.143,0.622,1
공동연재,1,0,1,0.143,0.622,1
공생의,1,0,1,0.143,0.622,1
공항철도,1,0,1,0.143,0.622,1
과방위,1,0,1,0.143,0.622,1
과숙아,1,0,1,0.143,0.622,1
과시,1,0,1,0.143,0.622,1
관람객,1,0,1,0.143,0.622,2
광주상의,1,0,1,0.143,0.622,1
구매량,1,0,1,0.143,0.622,1
구조적,1,0,1,0.143,0.622,2
국가,1,0,1,0.143,0.622,3
국가신약개발사업단,1,0,1,0.143,0.622,1
국내외,1,0,1,0.143,0.622,1
국무총리상,1,0,1,0.143,0.622,2
국회서도,1,0,1,0.143,0.622,1
국힘,1,0,1,0.143,0.622,1
규모가,1,0,1,0.143,0.622,1
그랑,1,0,1,0.143,0.622,2
그리는,1,0,1,0.143,0.622,1
극찬기업,1,0,1,0.143,0.622,1
근로자,1,0,1,0.143,0.622,1
금오,1,0,1,0.143,0.622,1
금쪽같은내스타,1,0,1,0.143,0.622,1
급증,1,0,1,0.143,0.622,2
기록될,1,0,1,0.143,0.622,1
기술패권,1,0,1,0.143,0.622,1
김고은,1,0,1,0.143,0.622,1
김기표,1,0,1,0.143,0.622,1
김형태칼럼,1,0,1,0.143,0.622,1
깊어진다,1,0,1,0.143,0.622,1
끝판왕,1,0,1,0.143,0.622,1
나노협회,1,0,1,0.143,0.622,1
나은,1,0,1,0.143,0.622,1
남용수,1,0,1,0.143,0.622,1
내는,1,0,1,0.143,0.622,1
내려놓은,1,0,1,0.143,0.622,1
내일을,1,0,1,0.143,0.622,1
넷플릭스,1,0,1,0.143,0.622,1
노릇,1,0,1,0.143,0.622,1
노바,1,0,1,0.143,0.622,1
눈밑꺼짐,1,0,1,0.143,0.622,1
눈앞,1,0,1,0.143,0.622,1
눌린,1,0,1,0.143,0.622,1
단지,1,0,1,0.143,0.622,1
대경미술연구원,1,0,1,0.143,0.622,1
대구,1,0,1,0.143,0.622,2
대국민,1,0,1,0.143,0.622,1
대답하라,1,0,1,0.143,0.622,1
대법원장,1,0,1,0.143,0.622,1
대북송금사건,1,0,1,0.143,0.622,1
대선개입,1,0,1,0.143,0.622,1
대폭소,1,0,1,0.143,0.622,1
더불어민주당,1,0,1,0.143,0.622,1
더킹덤,1,0,1,0.143,0.622,1
더한,1,0,1,0.143,0.622,1
델리,1,0,1,0.143,0.622,4
도시,1,0,1,0.143,0.622,1
도약하려면,1,0,1,0.143,0.622,1
