term,cur,prev,diff,ma7,z_like,total
디스플레이,16,2,14,4.714,3.559,39
oled,17,7,10,5.857,3.258,49
사장,7,0,7,1.0,3.0,7
삼성d,9,1,8,2.143,2.783,15
lgd,8,1,7,1.714,2.722,13
6세대,7,0,7,1.286,2.678,9
마이크로,6,0,6,0.857,2.67,7
led,6,0,6,1.143,2.348,10
실적,6,1,5,1.143,2.348,9
ap시스템,5,0,5,0.714,2.323,5
정철동,5,0,5,0.714,2.323,5
체험존,5,0,5,0.857,2.151,6
2030년,4,0,4,0.571,1.953,4
공급,4,0,4,0.571,1.953,7
도쿄게임쇼,4,0,4,0.571,1.953,4
디스플레이의,4,0,4,0.571,1.953,4
류현진,4,0,4,0.571,1.953,4
비전옥스,4,0,4,0.571,1.953,4
스마트워치,4,0,4,0.571,1.953,4
양산,4,0,4,0.571,1.953,4
윤성빈,4,0,4,0.571,1.953,4
이청,4,0,4,0.571,1.953,4
클레녹스,4,0,4,0.571,1.953,4
하반기,6,0,6,1.714,1.856,14
전환,4,0,4,0.714,1.781,7
운영,5,1,4,1.429,1.627,11
clenox,3,0,3,0.429,1.554,3
기부,3,0,3,0.429,1.554,3
무실점,3,0,3,0.429,1.554,3
양로원,3,0,3,0.429,1.554,3
윤수영,3,0,3,0.429,1.554,3
제16회,3,0,3,0.429,1.554,3
쿠팡로지스틱스서비스,3,0,3,0.429,1.554,3
특허,3,0,3,0.429,1.554,4
포토,3,0,3,0.429,1.554,3
만에,3,0,3,0.571,1.383,5
자신감,3,0,3,0.571,1.383,4
최초,3,1,2,0.571,1.383,6
전망,4,1,3,1.143,1.381,10
장비,4,0,4,1.286,1.272,9
삼성디스플레이,5,1,4,2.0,1.243,17
내년,3,0,3,0.714,1.239,5
서밋,3,0,3,0.714,1.239,5
스냅드래곤,3,0,3,0.714,1.239,5
흑자,3,0,3,0.714,1.239,5
12억달러,2,0,2,0.286,1.117,2
12억불,2,0,2,0.286,1.117,2
1b,2,0,2,0.286,1.117,2
2025서,2,0,2,0.286,1.117,2
3617,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,2
6회까지,2,0,2,0.286,1.117,2
complex,2,0,2,0.286,1.117,2
ela,2,0,2,0.286,1.117,2
gv90,2,0,2,0.286,1.117,2
md포토,2,0,2,0.286,1.117,2
nb,2,0,2,0.286,1.117,2
개선,2,0,2,0.286,1.117,2
기회로,2,0,2,0.286,1.117,2
내달,2,0,2,0.286,1.117,2
도쿄게임쇼서,2,0,2,0.286,1.117,2
라닉스,2,0,2,0.286,1.117,2
롤러블,2,0,2,0.286,1.117,2
릴레이,2,0,2,0.286,1.117,2
번째,2,0,2,0.286,1.117,4
비자,2,0,2,0.286,1.117,3
사업의,2,0,2,0.286,1.117,2
삼현,2,0,2,0.286,1.117,2
상원도,2,0,2,0.286,1.117,2
새단장,2,0,2,0.286,1.117,2
수용번호,2,0,2,0.286,1.117,2
수장,2,0,2,0.286,1.117,2
수장들,2,0,2,0.286,1.117,2
앞세워,2,0,2,0.286,1.117,2
업데이트,2,0,2,0.286,1.117,2
엔씨,2,0,2,0.286,1.117,2
역투,2,0,2,0.286,1.117,2
연간,2,0,2,0.286,1.117,2
위기를,2,0,2,0.286,1.117,2
유진로봇,2,0,2,0.286,1.117,2
의약품,2,0,2,0.286,1.117,2
자율주행차,2,0,2,0.286,1.117,2
전문직,2,0,2,0.286,1.117,2
조사,2,0,2,0.286,1.117,2
종합,2,0,2,0.286,1.117,3
체결,2,0,2,0.286,1.117,3
치리노스,2,0,2,0.286,1.117,2
카톡,2,0,2,0.286,1.117,2
탑재하나,2,0,2,0.286,1.117,2
호투,2,0,2,0.286,1.117,2
홈케어,2,0,2,0.286,1.117,2
로봇,3,0,3,0.857,1.113,6
프리미엄,3,0,3,0.857,1.113,7
lg디스플레이,4,0,4,1.571,1.078,12
단독,3,0,3,1.0,1.0,8
개막,2,0,2,0.429,0.95,6
미국,2,0,2,0.429,0.95,6
제네시스,2,0,2,0.429,0.95,6
2분기,2,1,1,0.429,0.95,3
도입,2,1,1,0.429,0.95,3
추진,2,1,1,0.429,0.95,6
rgb,2,0,2,0.571,0.814,6
xr,2,0,2,0.571,0.814,4
고백,2,0,2,0.571,0.814,4
없는,2,0,2,0.571,0.814,5
최주선,2,0,2,0.571,0.814,4
라인,2,1,1,0.571,0.814,5
중국,2,1,1,0.571,0.814,6
정부조직법,2,2,0,0.571,0.814,4
삼성,8,5,3,5.429,0.772,51
10월,2,0,2,0.714,0.697,5
lg,6,4,2,4.0,0.667,33
boe,3,3,0,1.571,0.634,14
100,1,0,1,0.143,0.622,1
100만명,1,0,1,0.143,0.622,1
10승,1,0,1,0.143,0.622,1
10주,1,0,1,0.143,0.622,1
10주년,1,0,1,0.143,0.622,1
111,1,0,1,0.143,0.622,1
160,1,0,1,0.143,0.622,1
1년만에,1,0,1,0.143,0.622,1
1실점,1,0,1,0.143,0.622,1
20,1,0,1,0.143,0.622,1
200만,1,0,1,0.143,0.622,1
24m,1,0,1,0.143,0.622,1
2가지,1,0,1,0.143,0.622,1
300,1,0,1,0.143,0.622,1
3400선,1,0,1,0.143,0.622,1
4개월,1,0,1,0.143,0.622,1
4억,1,0,1,0.143,0.622,1
55만,1,0,1,0.143,0.622,1
5g,1,0,1,0.143,0.622,1
5년후,1,0,1,0.143,0.622,1
5배,1,0,1,0.143,0.622,1
5성급,1,0,1,0.143,0.622,1
5일,1,0,1,0.143,0.622,3
5회까지,1,0,1,0.143,0.622,1
60,1,0,1,0.143,0.622,1
6g,1,0,1,0.143,0.622,1
6g용,1,0,1,0.143,0.622,1
6이닝,1,0,1,0.143,0.622,1
70대,1,0,1,0.143,0.622,1
7년,1,0,1,0.143,0.622,1
80조,1,0,1,0.143,0.622,1
85일,1,0,1,0.143,0.622,1
8세대,1,0,1,0.143,0.622,1
8천억,1,0,1,0.143,0.622,1
9일까지,1,0,1,0.143,0.622,1
amaze,1,0,1,0.143,0.622,1
and,1,0,1,0.143,0.622,1
b12,1,0,1,0.143,0.622,1
bottleneck,1,0,1,0.143,0.622,1
cioe,1,0,1,0.143,0.622,1
clap,1,0,1,0.143,0.622,1
collaborates,1,0,1,0.143,0.622,1
corintis,1,0,1,0.143,0.622,1
cto,1,0,1,0.143,0.622,1
ip,1,0,1,0.143,0.622,1
it산업,1,0,1,0.143,0.622,1
kbo,1,0,1,0.143,0.622,1
kkkkk,1,0,1,0.143,0.622,1
next,1,0,1,0.143,0.622,1
oled의,1,0,1,0.143,0.622,1
pin,1,0,1,0.143,0.622,1
ps,1,0,1,0.143,0.622,1
raises,1,0,1,0.143,0.622,1
shot,1,0,1,0.143,0.622,1
target,1,0,1,0.143,0.622,1
tgs,1,0,1,0.143,0.622,1
to,1,0,1,0.143,0.622,4
tos300,1,0,1,0.143,0.622,1
v5,1,0,1,0.143,0.622,1
with,1,0,1,0.143,0.622,1
wlfi,1,0,1,0.143,0.622,1
z플립7로,1,0,1,0.143,0.622,1
가결,1,0,1,0.143,0.622,1
가능성의,1,0,1,0.143,0.622,1
가볍게,1,0,1,0.143,0.622,1
가속,1,0,1,0.143,0.622,1
가을철,1,0,1,0.143,0.622,1
감독,1,0,1,0.143,0.622,1
강속구,1,0,1,0.143,0.622,1
같은데,1,0,1,0.143,0.622,1
거주환경,1,0,1,0.143,0.622,1
검은,1,0,1,0.143,0.622,1
검토,1,0,1,0.143,0.622,2
게임,1,0,1,0.143,0.622,2
게임을,1,0,1,0.143,0.622,1
겨냥,1,0,1,0.143,0.622,2
결정에,1,0,1,0.143,0.622,1
결정적인,1,0,1,0.143,0.622,1
경사,1,0,1,0.143,0.622,1
경찰,1,0,1,0.143,0.622,1
고스란히,1,0,1,0.143,0.622,1
공간,1,0,1,0.143,0.622,1
공급계약,1,0,1,0.143,0.622,1
공식진출,1,0,1,0.143,0.622,1
공장,1,0,1,0.143,0.622,4
공주소방서,1,0,1,0.143,0.622,1
과부하,1,0,1,0.143,0.622,1
관리,1,0,1,0.143,0.622,1
광전자,1,0,1,0.143,0.622,1
교수법,1,0,1,0.143,0.622,1
교수학습지원센터,1,0,1,0.143,0.622,1
교원,1,0,1,0.143,0.622,1
교체,1,0,1,0.143,0.622,1
구도로,1,0,1,0.143,0.622,1
구조,1,0,1,0.143,0.622,1
규모,1,0,1,0.143,0.622,2
균형,1,0,1,0.143,0.622,1
그라비티,1,0,1,0.143,0.622,1
글라스,1,0,1,0.143,0.622,1
급락,1,0,1,0.143,0.622,1
급성장,1,0,1,0.143,0.622,1
긍정적,1,0,1,0.143,0.622,1
긍정적으로,1,0,1,0.143,0.622,1
기둥,1,0,1,0.143,0.622,1
기술력으로,1,0,1,0.143,0.622,1
김해시,1,0,1,0.143,0.622,1
김현재,1,0,1,0.143,0.622,1
깔았다,1,0,1,0.143,0.622,1
깨는,1,0,1,0.143,0.622,1
꺼냈다,1,0,1,0.143,0.622,1
나란히,1,0,1,0.143,0.622,1
남기는,1,0,1,0.143,0.622,1
남은,1,0,1,0.143,0.622,1
