term,cur,prev,diff,ma7,z_like,total
홈투카,8,0,8,1.143,3.314,8
25일,7,0,7,1.0,3.0,7
3월,7,0,7,1.0,3.0,7
개시,7,0,7,1.0,3.0,8
붉은사막,7,0,7,1.0,3.0,7
펄어비스,7,0,7,1.0,3.0,7
한전,7,0,7,1.0,3.0,7
서비스,7,2,5,1.286,2.678,9
스냅드래곤,7,0,7,1.286,2.678,9
발광재료,6,0,6,0.857,2.67,6
사업,6,0,6,1.0,2.5,7
탑재,6,1,5,1.0,2.5,7
메타,8,0,8,2.0,2.485,15
19일,6,0,6,1.143,2.348,8
퀄컴,6,0,6,1.143,2.348,8
ls일렉트릭,5,0,5,0.714,2.323,5
공기업,5,0,5,0.714,2.323,8
스마트팩토리,5,0,5,0.714,2.323,5
우위,5,0,5,0.714,2.323,5
흥행,7,3,4,1.857,2.177,14
더벨,5,1,4,1.0,2.0,8
모니터,5,0,5,1.0,2.0,15
서밋,5,0,5,1.0,2.0,7
dc,4,0,4,0.571,1.953,4
x2,4,0,4,0.571,1.953,4
규모,4,0,4,0.571,1.953,4
수혜,4,0,4,0.571,1.953,4
영우디에스피,4,0,4,0.571,1.953,4
전환,5,0,5,1.143,1.864,12
브랜드평판,6,2,4,1.714,1.856,12
엘리트,4,0,4,0.714,1.781,5
스마트폰,6,2,4,1.857,1.753,14
본격,5,1,4,1.286,1.741,11
아이폰,5,2,3,1.286,1.741,13
기반,4,0,4,0.857,1.632,11
최초,4,2,2,0.857,1.632,9
폴더블,4,1,3,0.857,1.632,7
3위,3,0,3,0.429,1.554,4
46억원,3,0,3,0.429,1.554,3
500hz,3,0,3,0.429,1.554,3
799달러,3,0,3,0.429,1.554,3
aoc,3,0,3,0.429,1.554,3
q27g4kd,3,0,3,0.429,1.554,3
to,3,0,3,0.429,1.554,6
개소,3,0,3,0.429,1.554,4
기부,3,0,3,0.429,1.554,4
사피엔반도체,3,0,3,0.429,1.554,3
선익시스템,3,0,3,0.429,1.554,3
알파스캔,3,0,3,0.429,1.554,3
에어컨,3,0,3,0.429,1.554,3
에잇세컨즈,3,0,3,0.429,1.554,3
이렇게,3,0,3,0.429,1.554,3
이사회,3,0,3,0.429,1.554,3
중소,3,0,3,0.429,1.554,3
증시,3,0,3,0.429,1.554,8
직류,3,0,3,0.429,1.554,3
충남,3,0,3,0.429,1.554,3
트루벤치,3,0,3,0.429,1.554,3
한국토지주택공사,3,0,3,0.429,1.554,3
흑자전환,3,0,3,0.429,1.554,4
2위,5,2,3,1.571,1.521,11
글래스,4,0,4,1.0,1.5,7
플랫폼,4,0,4,1.0,1.5,9
별자리,5,0,5,1.714,1.423,12
가격,3,0,3,0.571,1.383,4
공급,3,0,3,0.571,1.383,10
생산성,3,0,3,0.571,1.383,4
패널,3,0,3,0.571,1.383,7
평가,3,1,2,0.571,1.383,4
브리핑,4,3,1,1.286,1.272,10
으로,4,5,-1,1.286,1.272,10
운세,5,0,5,2.0,1.243,14
sk,3,0,3,0.714,1.239,9
개막,3,1,2,0.714,1.239,7
노트북,3,2,1,0.714,1.239,11
재생에너지,3,2,1,0.714,1.239,5
14,2,0,2,0.286,1.117,2
202,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,5
4년만에,2,0,2,0.286,1.117,2
6g,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
amd,2,0,2,0.286,1.117,2
factory,2,0,2,0.286,1.117,2
it자산,2,0,2,0.286,1.117,2
kpga투어,2,0,2,0.286,1.117,2
lg이노텍,2,0,2,0.286,1.117,2
