term,cur,prev,diff,ma7,z_like,total
디스플레이,26,2,24,7.857,4.771,71
출시,25,7,18,7.714,4.576,70
전자,13,3,10,2.286,4.265,16
lg,25,11,14,8.714,4.121,70
oled,22,7,15,8.286,3.536,78
ai,27,8,19,11.714,3.456,140
홈투카,8,0,8,1.143,3.314,8
내년,9,0,9,1.571,3.296,16
삼성,24,14,10,10.429,3.209,95
25일,7,0,7,1.0,3.0,7
3월,7,0,7,1.0,3.0,7
개시,7,0,7,1.0,3.0,8
붉은사막,7,0,7,1.0,3.0,7
펄어비스,7,0,7,1.0,3.0,7
한전,7,0,7,1.0,3.0,7
9월,15,6,9,5.286,2.945,42
기아,7,0,7,1.286,2.678,22
스냅드래곤,7,0,7,1.286,2.678,9
서비스,7,2,5,1.286,2.678,9
발광재료,6,0,6,0.857,2.67,6
사업,6,0,6,1.0,2.5,7
탑재,6,1,5,1.0,2.5,7
메타,8,0,8,2.0,2.485,15
애플,8,3,5,2.0,2.485,17
kt,9,1,8,2.571,2.469,18
19일,6,0,6,1.143,2.348,8
퀄컴,6,0,6,1.143,2.348,8
ls일렉트릭,5,0,5,0.714,2.323,5
공기업,5,0,5,0.714,2.323,8
스마트팩토리,5,0,5,0.714,2.323,5
우위,5,0,5,0.714,2.323,5
1위,9,5,4,2.857,2.283,22
삼성디스플레이,8,0,8,2.286,2.275,18
현대차,9,6,3,3.0,2.196,21
장비,8,0,8,2.429,2.178,18
흥행,7,3,4,1.857,2.177,14
모니터,5,0,5,1.0,2.0,15
서밋,5,0,5,1.0,2.0,7
더벨,5,1,4,1.0,2.0,8
dc,4,0,4,0.571,1.953,4
x2,4,0,4,0.571,1.953,4
규모,4,0,4,0.571,1.953,4
수혜,4,0,4,0.571,1.953,4
영우디에스피,4,0,4,0.571,1.953,4
본격화,7,1,6,2.286,1.877,19
오늘의,7,2,5,2.286,1.877,16
전환,5,0,5,1.143,1.864,12
브랜드평판,6,2,4,1.714,1.856,12
엘리트,4,0,4,0.714,1.781,5
스마트폰,6,2,4,1.857,1.753,14
본격,5,1,4,1.286,1.741,11
아이폰,5,2,3,1.286,1.741,13
기반,4,0,4,0.857,1.632,11
폴더블,4,1,3,0.857,1.632,7
최초,4,2,2,0.857,1.632,9
3위,3,0,3,0.429,1.554,4
46억원,3,0,3,0.429,1.554,3
500hz,3,0,3,0.429,1.554,3
799달러,3,0,3,0.429,1.554,3
aoc,3,0,3,0.429,1.554,3
q27g4kd,3,0,3,0.429,1.554,3
to,3,0,3,0.429,1.554,6
개소,3,0,3,0.429,1.554,4
기부,3,0,3,0.429,1.554,4
사피엔반도체,3,0,3,0.429,1.554,3
선익시스템,3,0,3,0.429,1.554,3
알파스캔,3,0,3,0.429,1.554,3
에어컨,3,0,3,0.429,1.554,3
에잇세컨즈,3,0,3,0.429,1.554,3
이렇게,3,0,3,0.429,1.554,3
이사회,3,0,3,0.429,1.554,3
중소,3,0,3,0.429,1.554,3
증시,3,0,3,0.429,1.554,8
직류,3,0,3,0.429,1.554,3
충남,3,0,3,0.429,1.554,3
트루벤치,3,0,3,0.429,1.554,3
한국토지주택공사,3,0,3,0.429,1.554,3
흑자전환,3,0,3,0.429,1.554,4
2위,5,2,3,1.571,1.521,11
글래스,4,0,4,1.0,1.5,7
플랫폼,4,0,4,1.0,1.5,9
별자리,5,0,5,1.714,1.423,12
가격,3,0,3,0.571,1.383,4
공급,3,0,3,0.571,1.383,10
생산성,3,0,3,0.571,1.383,4
패널,3,0,3,0.571,1.383,7
평가,3,1,2,0.571,1.383,4
반도체,9,8,1,4.857,1.293,49
브리핑,4,3,1,1.286,1.272,10
으로,4,5,-1,1.286,1.272,10
운세,5,0,5,2.0,1.243,14
sk,3,0,3,0.714,1.239,9
개막,3,1,2,0.714,1.239,7
노트북,3,2,1,0.714,1.239,11
재생에너지,3,2,1,0.714,1.239,5
공개,8,4,4,4.286,1.21,36
14,2,0,2,0.286,1.117,2
202,2,0,2,0.286,1.117,2
3분기,2,0,2,0.286,1.117,5
4년만에,2,0,2,0.286,1.117,2
6g,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
amd,2,0,2,0.286,1.117,2
factory,2,0,2,0.286,1.117,2
it자산,2,0,2,0.286,1.117,2
kpga투어,2,0,2,0.286,1.117,2
lg이노텍,2,0,2,0.286,1.117,2
payment,2,0,2,0.286,1.117,2
p로,2,0,2,0.286,1.117,2
갈망,2,0,2,0.286,1.117,2
개미들,2,0,2,0.286,1.117,2
거점,2,0,2,0.286,1.117,2
거품,2,0,2,0.286,1.117,2
검사,2,0,2,0.286,1.117,2
겨울왕국2,2,0,2,0.286,1.117,2
경고,2,0,2,0.286,1.117,3
고려아연,2,0,2,0.286,1.117,2
