term,cur,prev,diff,ma7,z_like,total
윤정수,5,0,5,0.714,2.323,5
출시,11,7,4,5.714,1.559,56
국제표준,3,0,3,0.429,1.554,3
매립,3,0,3,0.429,1.554,3
스트레처블,3,0,3,0.429,1.554,3
원진서,3,0,3,0.429,1.554,3
제로,3,0,3,0.429,1.554,3
폐기물,3,0,3,0.429,1.554,3
가격,3,0,3,0.571,1.383,4
두산,3,0,3,0.571,1.383,4
파산,3,0,3,0.571,1.383,4
탑재,3,1,2,0.571,1.383,4
17,4,2,2,1.143,1.381,10
메타,4,0,4,1.429,1.171,11
대금,4,6,-2,1.429,1.171,10
11k,2,0,2,0.286,1.117,2
30억,2,0,2,0.286,1.117,2
3d,2,0,2,0.286,1.117,2
50번,2,0,2,0.286,1.117,2
after,2,0,2,0.286,1.117,3
s9,2,0,2,0.286,1.117,2
ssg,2,0,2,0.286,1.117,2
가민,2,0,2,0.286,1.117,2
게임,2,0,2,0.286,1.117,4
경신,2,0,2,0.286,1.117,8
곽빈,2,0,2,0.286,1.117,2
다이내믹,2,0,2,0.286,1.117,2
도쿄,2,0,2,0.286,1.117,2
디스플레이업계,2,0,2,0.286,1.117,2
무실점,2,0,2,0.286,1.117,2
무안경,2,0,2,0.286,1.117,2
발광재료,2,0,2,0.286,1.117,2
부세미,2,0,2,0.286,1.117,2
뽀뽀,2,0,2,0.286,1.117,2
서류,2,0,2,0.286,1.117,2
아이폰18,2,0,2,0.286,1.117,2
아일랜드,2,0,2,0.286,1.117,2
인증,2,0,2,0.286,1.117,5
증시,2,0,2,0.286,1.117,7
초격차,2,0,2,0.286,1.117,2
글래스,3,0,3,0.857,1.113,6
신규,3,2,1,0.857,1.113,17
특징주,3,2,1,0.857,1.113,25
전자,3,3,0,0.857,1.113,6
주도,3,3,0,0.857,1.113,6
삼성,13,14,-1,8.857,1.042,84
22일,3,4,-1,1.0,1.0,7
통과,3,4,-1,1.0,1.0,7
뉴욕,2,0,2,0.429,0.95,3
라인,2,0,2,0.429,0.95,4
사람,2,0,2,0.429,0.95,3
사업장,2,0,2,0.429,0.95,4
증권사,2,0,2,0.429,0.95,3
콧노래,2,0,2,0.429,0.95,3
패널,2,0,2,0.429,0.95,6
함박웃음,2,0,2,0.429,0.95,4
혜택,2,0,2,0.429,0.95,3
